Time (s)	Drive Voltage (V)	Bias Voltage (V)	Resistor Voltage Drop (V)	Current (A)	Raw AO0 (V)	Raw AI0 (V)	Raw AI1 (V)
9.88100004196167	-3.2	-0.0396869092248373	-3.16031309077516	-0.00145636547961989	-3.2	-3.4000781099312	-3.16031309077516
10.0010004043579	-3	-0.0304536274634293	-2.96954637253657	-0.00136845454955602	-3	-3.19951173150912	-2.96954637253657
10.1120004653931	-2.8	-0.0225269670598198	-2.77747303294018	-0.00127994148983418	-2.8	-3.00057862978429	-2.77747303294018
10.2180004119873	-2.6	-0.020480102766304	-2.57951989723369	-0.00118871884665147	-2.6	-2.8006655620411	-2.57951989723369
10.326000213623	-2.4	-0.0181065831333385	-2.38189341686666	-0.00109764673588325	-2.4	-2.59977252827957	-2.38189341686666
10.42799949646	-2.2	-0.0173663401976212	-2.18263365980238	-0.00100582196304257	-2.2	-2.40018611587584	-2.18263365980238
10.5420002937317	-2	-0.0192393399775013	-1.9807606600225	-0.000912792930885943	-2	-2.19896642677486	-1.9807606600225
10.6560001373291	-1.8	-0.0211123397573814	-1.77888766024262	-0.000819763898729317	-1.8	-2.00035998038948	-1.77888766024262
10.7610001564026	-1.6	-0.0334383103996501	-1.56656168960035	-0.000721917829308916	-1.6	-1.79946694662794	-1.56656168960035
10.8680000305176	-1.4	-0.0340046888217316	-1.36599531117827	-0.000629490926810261	-1.4	-1.59955387888476	-1.36599531117827
10.9790010452271	-1.2	-0.0348977225832627	-1.16510227741674	-0.000536913491897113	-1.2	-1.39898750046268	-1.16510227741674
11.0960006713867	-0.999999999999999	-0.0462437272071825	-0.953756272792816	-0.000439519019720192	-0.999999999999999	-1.1997277433984	-0.953756272792816
11.1939997673035	-0.799999999999999	-0.684441328234969	-0.115558671765029	-5.325284413135E-05	-0.799999999999999	-0.998834709636867	-0.115558671765029
11.3049998283386	-0.599999999999999	-0.512860342767088	-0.0871396572329104	-4.01565240704656E-05	-0.599999999999999	-0.799574952572584	-0.0871396572329104
11.4220004081726	-0.399999999999999	-0.337032837886362	-0.0629671621136367	-2.90171253979893E-05	-0.399999999999999	-0.599335229489952	-0.0629671621136367
11.521999835968	-0.199999999999999	-0.159245400968938	-0.0407545990310609	-1.87809212124705E-05	-0.199999999999999	-0.398442195728421	-0.0407545990310609
11.639000415802	1.27675647831893E-15	0.019848657306285	-0.0198486573062837	-9.14684668492337E-06	1.27675647831893E-15	-0.199509094003588	-0.0198486573062837
11.742000579834	0.200000000000001	0.199596026260407	0.000403973739594221	1.8616301363789E-07	0.200000000000001	0.000730629079043865	0.000403973739594221
11.8550000190735	0.400000000000001	0.37836342919618	0.0216365708038211	9.97076995567792E-06	0.400000000000001	0.200317041482776	0.0216365708038211
11.9620003700256	0.600000000000001	0.558437453489752	0.0415625465102494	1.91532472397463E-05	0.600000000000001	0.400556764565408	0.0415625465102494
12.0789999961853	0.800000000000001	0.736224890407176	0.0637751095928252	2.93894514252651E-05	0.800000000000001	0.60112314298749	0.0637751095928252
12.179000377655	1	0.912052395287902	0.0879476047120988	4.05288500977414E-05	1	0.800382900051773	0.0879476047120988
12.2880010604858	1.2	1.08526665745303	0.11473334254697	5.28725080861611E-05	1.2	1.00029596779495	0.11473334254697
12.3980002403259	1.4	1.25260112350807	0.147398876491934	6.79257495354535E-05	1.4	1.20020903553814	0.147398876491934
12.514000415802	1.6	1.40588940996677	0.194110590033233	8.94518848079415E-05	1.6	1.40077541396022	0.194110590033233
12.6270003318787	1.8	0.435156673379244	1.36484332662076	0.000628960058350579	1.8	1.6006884817034	1.36484332662076
12.7320003509521	2	0.434263639617713	1.56573636038229	0.000721537493263727	2	1.80060154944658	1.56573636038229
12.8339996337891	2.2	0.422917634993793	1.77708236500621	0.000818931965440649	2.2	2.00051461718976	1.77708236500621
12.94700050354	2.4	0.420717979874464	1.97928202012554	0.000912111530011769	2.4	2.2007543402724	1.97928202012554
13.0600004196167	2.6	0.415905082039537	2.18409491796046	0.00100649535389883	2.6	2.40066740801558	2.18409491796046
13.1660003662109	2.8	0.417625290993603	2.3823747090064	0.00109786852949604	2.8	2.59992716507986	2.3823747090064
13.2730002403259	3	0.418038878589871	2.58196112141013	0.00118984383475121	3	2.80016688816249	2.58196112141013
13.3860001564026	3.2	0.421719019580635	2.77828098041937	0.00128031381586146	3.2	3.00007995590568	2.77828098041937
13.5000004768372	3.4	0.428339058626446	2.97166094137356	0.00136942900524127	3.4	3.19933971296996	2.97166094137356
