Time (s)	Peltier Voltage (V)	Peltier PSU Current (A)	PT1000 Resistance (Ohm)	Temperature (C)	Drive Voltage (V)	Bias Voltage (V)	Resistor Voltage Drop (V)	Current (A)	Sample Resistance (Ohm)	Raw AO0 (V)	Raw AI0 (V)	Raw AI1 (V)
924.325999259949	2.10000000000001	0.69	1166	43.1168831168832	0.2	0.179996705893427	0.0200032941065729	9.2181078832133E-06	19526.4264829457	0.2	0.199663730803877	0.0200032941065729
924.833999633789	2.10000000000001	0.691	1166	43.1168831168832	0.2	0.179343395214528	0.0206566047854722	9.51917271219915E-06	18840.2291498181	0.2	0.200317041482776	0.0206566047854722
925.336999416351	2.10000000000001	0.691	1166	43.1168831168832	0.2	0.179343395214528	0.0206566047854722	9.51917271219915E-06	18840.2291498181	0.2	0.200317041482776	0.0206566047854722
925.845998764038	2.10000000000001	0.692	1166	43.1168831168832	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200643696822226	0.0193499834276736
926.33099937439	2.10000000000001	0.693	1165	42.8571428571429	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200317041482776	0.0196766387671232
926.85599899292	2.00000000000001	0.694	1165	42.8571428571429	0.2	0.179996705893427	0.0200032941065729	9.2181078832133E-06	19526.4264829457	0.2	0.201623662840575	0.0200032941065729
927.336999416351	2.00000000000001	0.644	1165	42.8571428571429	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200970352161676	0.0196766387671232
927.840999126434	2.00000000000001	0.646	1165	42.8571428571429	0.2	0.179670050553978	0.0203299494460225	9.36864029770623E-06	19177.8150131313	0.2	0.201297007501125	0.0203299494460225
928.322999000549	2.00000000000001	0.649	1164	42.5974025974027	0.2	0.180650016572326	0.0193499834276736	8.91704305422745E-06	20258.95977778	0.2	0.200643696822226	0.0193499834276736
928.834000110626	2.00000000000001	0.65	1164	42.5974025974027	0.2	0.179343395214528	0.0206566047854722	9.51917271219915E-06	18840.2291498181	0.2	0.201297007501125	0.0206566047854722
929.332999706268	2.00000000000001	0.653	1164	42.5974025974027	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200317041482776	0.0196766387671232
929.830999851227	2.00000000000001	0.653	1164	42.5974025974027	0.2	0.180323361232877	0.0196766387671232	9.06757546872038E-06	19886.6126733571	0.2	0.200317041482776	0.0196766387671232
