time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-2.825635408100328830e-02	-9.460176166735196901e-01
1.000000000000000082e-05	-2.825635408100328830e-02	-9.460176166735196901e-01
2.000000000000000164e-05	-2.818311189350328899e-02	-9.423555072985196901e-01
3.000000000000000076e-05	-2.862256501850328830e-02	-9.484590229235196901e-01
4.000000000000000327e-05	-2.854932283100328899e-02	-9.447969135485196901e-01
5.000000000000000240e-05	-2.898877595600328830e-02	-9.521211322985196901e-01
6.000000000000000152e-05	-2.893994783100328760e-02	-9.472383197985196901e-01
6.999999999999999387e-05	-2.937940095600329038e-02	-9.545625385485196901e-01
8.000000000000000654e-05	-2.930615876850328760e-02	-9.509004291735196901e-01
9.000000000000000567e-05	-2.974561189350329038e-02	-9.570039447985196901e-01
1.000000000000000048e-04	-2.967236970600328760e-02	-9.533418354235196901e-01
1.100000000000000039e-04	-3.011182283100329038e-02	-9.606660541735196901e-01
1.200000000000000030e-04	-3.006299470600328969e-02	-9.570039447985196901e-01
1.299999999999999886e-04	-3.047803376850329038e-02	-9.631074604235196901e-01
1.399999999999999877e-04	-3.042920564350328969e-02	-9.594453510485196901e-01
1.499999999999999869e-04	-3.084424470600329038e-02	-9.667695697985196901e-01
1.600000000000000131e-04	-3.079541658100328969e-02	-9.618867572985196901e-01
1.700000000000000122e-04	-3.121045564350329038e-02	-9.692109760485196901e-01
1.800000000000000113e-04	-3.116162751850328969e-02	-9.655488666735196901e-01
1.900000000000000105e-04	-3.157666658100329038e-02	-9.716523822985196901e-01
2.000000000000000096e-04	-3.152783845600328622e-02	-9.679902729235196901e-01
2.100000000000000087e-04	-3.194287751850329038e-02	-9.753144916735196901e-01
2.200000000000000078e-04	-3.189404939350328622e-02	-9.704316791735196901e-01
2.300000000000000070e-04	-3.228467439350329177e-02	-9.777558979235196901e-01
2.400000000000000061e-04	-3.223584626850328760e-02	-9.740937885485196901e-01
2.500000000000000052e-04	-3.265088533100329177e-02	-9.801973041735196901e-01
2.599999999999999772e-04	-3.260205720600328760e-02	-9.765351947985196901e-01
2.700000000000000035e-04	-3.299268220600328622e-02	-9.838594135485196901e-01
2.799999999999999755e-04	-3.294385408100328899e-02	-9.765351947985196901e-01
2.900000000000000017e-04	-3.333447908100328760e-02	-9.838594135485196901e-01
2.999999999999999737e-04	-3.328565095600329038e-02	-9.740937885485196901e-01
3.099999999999999999e-04	-3.370069001850328760e-02	-9.814180072985196901e-01
3.200000000000000262e-04	-3.362744783100329177e-02	-9.716523822985196901e-01
3.299999999999999982e-04	-3.404248689350328899e-02	-9.777558979235196901e-01
3.400000000000000244e-04	-3.399365876850329177e-02	-9.679902729235196901e-01
3.499999999999999964e-04	-3.438428376850329038e-02	-9.753144916735196901e-01
3.600000000000000227e-04	-3.433545564350328622e-02	-9.655488666735196901e-01
3.699999999999999947e-04	-3.472608064350329177e-02	-9.728730854235196901e-01
3.800000000000000209e-04	-3.467725251850328760e-02	-9.631074604235196901e-01
3.899999999999999929e-04	-3.509229158100329177e-02	-9.692109760485196901e-01
4.000000000000000192e-04	-3.501904939350328899e-02	-9.594453510485196901e-01
4.099999999999999912e-04	-3.540967439350328760e-02	-9.667695697985196901e-01
4.200000000000000174e-04	-3.533643220600329177e-02	-9.570039447985196901e-01
4.299999999999999894e-04	-3.570264314350329177e-02	-9.631074604235196901e-01
4.400000000000000157e-04	-3.565381501850328760e-02	-9.533418354235196901e-01
4.499999999999999877e-04	-3.602002595600328760e-02	-9.606660541735196901e-01
4.600000000000000139e-04	-3.594678376850329177e-02	-9.509004291735196901e-01
4.699999999999999859e-04	-3.628858064350328622e-02	-9.582246479235196901e-01
4.800000000000000122e-04	-3.619092439350329177e-02	-9.484590229235196901e-01
4.899999999999999842e-04	-3.653272126850328622e-02	-9.557832416735196901e-01
5.000000000000000104e-04	-3.641065095600328622e-02	-9.460176166735196901e-01
5.100000000000000366e-04	-3.670361970600329038e-02	-9.521211322985196901e-01
5.199999999999999544e-04	-3.658154939350329038e-02	-9.423555072985196901e-01
5.299999999999999807e-04	-3.685010408100328899e-02	-9.496797260485196901e-01
5.400000000000000069e-04	-3.667920564350329177e-02	-9.399141010485196901e-01
5.500000000000000331e-04	-3.692334626850329177e-02	-9.460176166735196901e-01
5.599999999999999509e-04	-3.667920564350329177e-02	-9.374726947985196901e-01
5.699999999999999772e-04	-3.694776033100329038e-02	-9.435762104235196901e-01
5.800000000000000034e-04	-3.665479158100328622e-02	-9.338105854235196901e-01
5.900000000000000296e-04	-3.689893220600328622e-02	-9.411348041735196901e-01
5.999999999999999474e-04	-3.650830720600328760e-02	-9.313691791735196901e-01
6.099999999999999737e-04	-3.680127595600329177e-02	-9.386933979235196901e-01
6.199999999999999999e-04	-3.628858064350328622e-02	-9.289277729235196901e-01
6.300000000000000261e-04	-3.663037751850328760e-02	-9.350312885485196901e-01
6.400000000000000524e-04	-3.599561189350328899e-02	-9.252656635485196901e-01
6.499999999999999702e-04	-3.636182283100328899e-02	-9.325898822985196901e-01
6.599999999999999964e-04	-3.565381501850328760e-02	-9.228242572985196901e-01
6.700000000000000226e-04	-3.606885408100329177e-02	-9.301484760485196901e-01
6.800000000000000488e-04	-3.523877595600329038e-02	-9.203828510485196901e-01
6.899999999999999667e-04	-3.567822908100328622e-02	-9.264863666735196901e-01
6.999999999999999929e-04	-3.477490876850328899e-02	-9.179414447985196901e-01
7.100000000000000191e-04	-3.526319001850328899e-02	-9.240449604235196901e-01
7.200000000000000453e-04	-3.426221345600329038e-02	-9.142793354235196901e-01
7.299999999999999632e-04	-3.477490876850328899e-02	-9.216035541735196901e-01
7.399999999999999894e-04	-3.370069001850328760e-02	-9.118379291735196901e-01
7.500000000000000156e-04	-3.426221345600329038e-02	-9.191621479235196901e-01
7.600000000000000418e-04	-3.313916658100329177e-02	-9.093965229235196901e-01
7.699999999999999597e-04	-3.370069001850328760e-02	-9.155000385485196901e-01
7.799999999999999859e-04	-3.255322908100329038e-02	-9.057344135485196901e-01
7.900000000000000121e-04	-3.311475251850328622e-02	-9.130586322985196901e-01
8.000000000000000383e-04	-3.191846345600329177e-02	-9.032930072985196901e-01
8.099999999999999561e-04	-3.252881501850329177e-02	-9.106172260485196901e-01
8.199999999999999824e-04	-3.130811189350329177e-02	-9.008516010485196901e-01
8.300000000000000086e-04	-3.189404939350328622e-02	-9.069551166735196901e-01
8.400000000000000348e-04	-3.064893220600328760e-02	-8.971894916735196901e-01
8.499999999999999526e-04	-3.125928376850328760e-02	-9.045137104235196901e-01
8.599999999999999789e-04	-2.998975251850329038e-02	-8.947480854235196901e-01
8.700000000000000051e-04	-3.062451814350328899e-02	-9.008516010485196901e-01
8.800000000000000313e-04	-2.933057283100328969e-02	-8.923066791735196901e-01
8.899999999999999491e-04	-2.996533845600328830e-02	-8.984101947985196901e-01
8.999999999999999754e-04	-2.867139314350328899e-02	-8.886445697985196901e-01
9.100000000000000016e-04	-2.930615876850328760e-02	-8.959687885485196901e-01
9.200000000000000278e-04	-2.798779939350328969e-02	-8.862031635485196901e-01
9.300000000000000541e-04	-2.862256501850328830e-02	-8.923066791735196901e-01
9.399999999999999719e-04	-2.727979158100328830e-02	-8.837617572985196901e-01
9.499999999999999981e-04	-2.793897126850328899e-02	-8.898652729235196901e-01
9.600000000000000243e-04	-2.659619783100328899e-02	-8.800996479235196901e-01
9.700000000000000505e-04	-2.725537751850328969e-02	-8.874238666735196901e-01
9.799999999999999684e-04	-2.588819001850328760e-02	-8.776582416735196901e-01
9.899999999999999946e-04	-2.657178376850329038e-02	-8.837617572985196901e-01
1.000000000000000021e-03	-2.520459626850328830e-02	-8.752168354235196901e-01
1.010000000000000047e-03	-2.583936189350329038e-02	-8.813203510485196901e-01
1.020000000000000073e-03	-2.449658845600329038e-02	-8.715547260485196901e-01
1.030000000000000100e-03	-2.515576814350328760e-02	-8.788789447985196901e-01
1.039999999999999909e-03	-2.381299470600329107e-02	-8.691133197985196901e-01
1.049999999999999935e-03	-2.447217439350329177e-02	-8.752168354235196901e-01
1.059999999999999961e-03	-2.310498689350329315e-02	-8.654512104235196901e-01
1.069999999999999988e-03	-2.376416658100329038e-02	-8.727754291735196901e-01
1.080000000000000014e-03	-2.244580720600329246e-02	-8.630098041735196901e-01
1.090000000000000040e-03	-2.308057283100329107e-02	-8.703340229235196901e-01
1.100000000000000066e-03	-2.178662751850329177e-02	-8.605683979235196901e-01
1.110000000000000092e-03	-2.239697908100329177e-02	-8.666719135485196901e-01
1.119999999999999902e-03	-2.115186189350329315e-02	-8.581269916735196901e-01
1.129999999999999928e-03	-2.176221345600329315e-02	-8.642305072985196901e-01
1.139999999999999954e-03	-2.054151033100329315e-02	-8.544648822985196901e-01
1.149999999999999981e-03	-2.110303376850329246e-02	-8.617891010485196901e-01
1.160000000000000007e-03	-1.993115876850329315e-02	-8.520234760485196901e-01
1.170000000000000033e-03	-2.049268220600329246e-02	-8.581269916735196901e-01
