time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-2.667093377364309140e-02	-9.473451313219571901e-01
1.000000000000000082e-05	-2.667093377364309140e-02	-9.473451313219571901e-01
2.000000000000000164e-05	-2.662210564864309070e-02	-9.436830219469571901e-01
3.000000000000000076e-05	-2.701273064864309278e-02	-9.497865375719571901e-01
4.000000000000000327e-05	-2.696390252364309209e-02	-9.461244281969571901e-01
5.000000000000000240e-05	-2.737894158614309278e-02	-9.534486469469571901e-01
6.000000000000000152e-05	-2.730569939864309348e-02	-9.485658344469571901e-01
6.999999999999999387e-05	-2.772073846114309070e-02	-9.558900531969571901e-01
8.000000000000000654e-05	-2.769632439864309209e-02	-9.522279438219571901e-01
9.000000000000000567e-05	-2.811136346114309278e-02	-9.583314594469571901e-01
1.000000000000000048e-04	-2.806253533614309209e-02	-9.546693500719571901e-01
1.100000000000000039e-04	-2.850198846114309140e-02	-9.619935688219571901e-01
1.200000000000000030e-04	-2.842874627364309209e-02	-9.583314594469571901e-01
1.299999999999999886e-04	-2.886819939864309140e-02	-9.644349750719571901e-01
1.399999999999999877e-04	-2.884378533614309278e-02	-9.607728656969571901e-01
1.499999999999999869e-04	-2.925882439864309348e-02	-9.668763813219571901e-01
1.600000000000000131e-04	-2.923441033614309140e-02	-9.632142719469571901e-01
1.700000000000000122e-04	-2.967386346114309070e-02	-9.693177875719571901e-01
1.800000000000000113e-04	-2.964944939864309209e-02	-9.656556781969571901e-01
1.900000000000000105e-04	-3.011331658614309348e-02	-9.729798969469571901e-01
2.000000000000000096e-04	-3.006448846114309278e-02	-9.693177875719571901e-01
2.100000000000000087e-04	-3.050394158614309209e-02	-9.766420063219571901e-01
2.200000000000000078e-04	-3.047952752364309348e-02	-9.717591938219571901e-01
2.300000000000000070e-04	-3.091898064864309278e-02	-9.790834125719571901e-01
2.400000000000000061e-04	-3.089456658614309070e-02	-9.742006000719571901e-01
2.500000000000000052e-04	-3.135843377364309209e-02	-9.815248188219571901e-01
2.599999999999999772e-04	-3.130960564864309487e-02	-9.778627094469571901e-01
2.700000000000000035e-04	-3.177347283614308932e-02	-9.839662250719571901e-01
2.799999999999999755e-04	-3.174905877364309070e-02	-9.766420063219571901e-01
2.900000000000000017e-04	-3.218851189864309348e-02	-9.839662250719571901e-01
2.999999999999999737e-04	-3.216409783614309487e-02	-9.742006000719571901e-01
3.099999999999999999e-04	-3.262796502364308932e-02	-9.803041156969571901e-01
3.200000000000000262e-04	-3.257913689864309209e-02	-9.717591938219571901e-01
3.299999999999999982e-04	-3.306741814864309209e-02	-9.778627094469571901e-01
3.400000000000000244e-04	-3.301859002364309487e-02	-9.680970844469571901e-01
3.499999999999999964e-04	-3.348245721114308932e-02	-9.754213031969571901e-01
3.600000000000000227e-04	-3.345804314864309070e-02	-9.656556781969571901e-01
3.699999999999999947e-04	-3.392191033614309209e-02	-9.717591938219571901e-01
3.800000000000000209e-04	-3.387308221114309487e-02	-9.632142719469571901e-01
3.899999999999999929e-04	-3.433694939864308932e-02	-9.693177875719571901e-01
4.000000000000000192e-04	-3.428812127364309209e-02	-9.595521625719571901e-01
4.099999999999999912e-04	-3.472757439864309487e-02	-9.668763813219571901e-01
4.200000000000000174e-04	-3.470316033614308932e-02	-9.571107563219571901e-01
4.299999999999999894e-04	-3.511819939864309348e-02	-9.632142719469571901e-01
4.400000000000000157e-04	-3.504495721114309070e-02	-9.534486469469571901e-01
4.499999999999999877e-04	-3.545999627364309487e-02	-9.607728656969571901e-01
