time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-2.742250141344572401e-02	-9.470865350020558626e-01
1.000000000000000082e-05	-2.742250141344572401e-02	-9.470865350020558626e-01
2.000000000000000164e-05	-2.734925922594572123e-02	-9.434244256270558626e-01
3.000000000000000076e-05	-2.776429828844572192e-02	-9.495279412520558626e-01
4.000000000000000327e-05	-2.769105610094572262e-02	-9.458658318770558626e-01
5.000000000000000240e-05	-2.808168110094572123e-02	-9.519693475020558626e-01
6.000000000000000152e-05	-2.803285297594572401e-02	-9.483072381270558626e-01
6.999999999999999387e-05	-2.842347797594572262e-02	-9.556314568770558626e-01
8.000000000000000654e-05	-2.837464985094572192e-02	-9.519693475020558626e-01
9.000000000000000567e-05	-2.878968891344572262e-02	-9.580728631270558626e-01
1.000000000000000048e-04	-2.871644672594572331e-02	-9.544107537520558626e-01
1.100000000000000039e-04	-2.913148578844572401e-02	-9.605142693770558626e-01
1.200000000000000030e-04	-2.905824360094572123e-02	-9.568521600020558626e-01
1.299999999999999886e-04	-2.947328266344572192e-02	-9.641763787520558626e-01
1.399999999999999877e-04	-2.942445453844572123e-02	-9.605142693770558626e-01
1.499999999999999869e-04	-2.981507953844572331e-02	-9.666177850020558626e-01
1.600000000000000131e-04	-2.976625141344572262e-02	-9.629556756270558626e-01
1.700000000000000122e-04	-3.015687641344572123e-02	-9.690591912520558626e-01
1.800000000000000113e-04	-3.010804828844572401e-02	-9.653970818770558626e-01
1.900000000000000105e-04	-3.049867328844572262e-02	-9.727213006270558626e-01
2.000000000000000096e-04	-3.044984516344572192e-02	-9.690591912520558626e-01
2.100000000000000087e-04	-3.084047016344572401e-02	-9.751627068770558626e-01
2.200000000000000078e-04	-3.079164203844572331e-02	-9.715005975020558626e-01
2.300000000000000070e-04	-3.120668110094572401e-02	-9.788248162520558626e-01
2.400000000000000061e-04	-3.113343891344572123e-02	-9.739420037520558626e-01
2.500000000000000052e-04	-3.154847797594572539e-02	-9.812662225020558626e-01
