time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-3.073621247944079149e-02	-9.460537559107730088e-01
1.000000000000000082e-05	-3.073621247944079149e-02	-9.460537559107730088e-01
2.000000000000000164e-05	-3.066297029194078871e-02	-9.423916465357730088e-01
3.000000000000000076e-05	-3.115125154194078871e-02	-9.497158652857730088e-01
4.000000000000000327e-05	-3.107800935444078941e-02	-9.460537559107730088e-01
5.000000000000000240e-05	-3.159070466694079149e-02	-9.521572715357730088e-01
6.000000000000000152e-05	-3.149304841694079010e-02	-9.484951621607730088e-01
6.999999999999999387e-05	-3.198132966694079010e-02	-9.545986777857730088e-01
8.000000000000000654e-05	-3.188367341694078871e-02	-9.509365684107730088e-01
9.000000000000000567e-05	-3.237195466694078871e-02	-9.582607871607730088e-01
1.000000000000000048e-04	-3.229871247944079288e-02	-9.545986777857730088e-01
1.100000000000000039e-04	-3.278699372944079288e-02	-9.607021934107730088e-01
1.200000000000000030e-04	-3.268933747944079149e-02	-9.570400840357730088e-01
1.299999999999999886e-04	-3.317761872944079149e-02	-9.643643027857730088e-01
1.399999999999999877e-04	-3.310437654194078871e-02	-9.594814902857730088e-01
1.499999999999999869e-04	-3.356824372944079010e-02	-9.668057090357730088e-01
1.600000000000000131e-04	-3.351941560444079288e-02	-9.631435996607730088e-01
1.700000000000000122e-04	-3.398328279194078733e-02	-9.692471152857730088e-01
1.800000000000000113e-04	-3.391004060444079149e-02	-9.655850059107730088e-01
1.900000000000000105e-04	-3.437390779194079288e-02	-9.729092246607730088e-01
2.000000000000000096e-04	-3.430066560444079010e-02	-9.680264121607730088e-01
2.100000000000000087e-04	-3.478894685444079010e-02	-9.753506309107730088e-01
2.200000000000000078e-04	-3.471570466694078733e-02	-9.716885215357730088e-01
2.300000000000000070e-04	-3.517957185444078871e-02	-9.777920371607730088e-01
2.400000000000000061e-04	-3.510632966694079288e-02	-9.741299277857730088e-01
2.500000000000000052e-04	-3.554578279194078871e-02	-9.802334434107730088e-01
2.599999999999999772e-04	-3.547254060444079288e-02	-9.765713340357730088e-01
2.700000000000000035e-04	-3.596082185444079288e-02	-9.838955527857730088e-01
2.799999999999999755e-04	-3.588757966694079010e-02	-9.765713340357730088e-01
2.900000000000000017e-04	-3.632703279194079288e-02	-9.838955527857730088e-01
2.999999999999999737e-04	-3.625379060444079010e-02	-9.741299277857730088e-01
3.099999999999999999e-04	-3.671765779194079149e-02	-9.814541465357730088e-01
3.200000000000000262e-04	-3.664441560444078871e-02	-9.716885215357730088e-01
3.299999999999999982e-04	-3.710828279194079010e-02	-9.777920371607730088e-01
3.400000000000000244e-04	-3.703504060444078733e-02	-9.680264121607730088e-01
3.499999999999999964e-04	-3.749890779194078871e-02	-9.753506309107730088e-01
3.600000000000000227e-04	-3.742566560444079288e-02	-9.655850059107730088e-01
3.699999999999999947e-04	-3.788953279194079427e-02	-9.729092246607730088e-01
3.800000000000000209e-04	-3.781629060444079149e-02	-9.631435996607730088e-01
3.899999999999999929e-04	-3.825574372944079427e-02	-9.692471152857730088e-01
4.000000000000000192e-04	-3.818250154194079149e-02	-9.594814902857730088e-01
4.099999999999999912e-04	-3.862195466694079427e-02	-9.668057090357730088e-01
4.200000000000000174e-04	-3.854871247944079149e-02	-9.570400840357730088e-01
4.299999999999999894e-04	-3.896375154194078871e-02	-9.643643027857730088e-01
4.400000000000000157e-04	-3.889050935444079288e-02	-9.545986777857730088e-01
4.499999999999999877e-04	-3.930554841694079010e-02	-9.607021934107730088e-01
4.600000000000000139e-04	-3.920789216694078871e-02	-9.509365684107730088e-01
4.699999999999999859e-04	-3.959851716694079427e-02	-9.582607871607730088e-01
4.800000000000000122e-04	-3.950086091694079288e-02	-9.484951621607730088e-01
4.899999999999999842e-04	-3.986707185444079288e-02	-9.558193809107730088e-01
5.000000000000000104e-04	-3.974500154194079288e-02	-9.460537559107730088e-01
5.100000000000000366e-04	-4.008679841694079427e-02	-9.521572715357730088e-01
5.199999999999999544e-04	-3.991589997944079010e-02	-9.423916465357730088e-01
5.299999999999999807e-04	-4.020886872944079427e-02	-9.497158652857730088e-01
5.400000000000000069e-04	-4.001355622944079149e-02	-9.399502402857730088e-01
5.500000000000000331e-04	-4.030652497944078871e-02	-9.472744590357730088e-01
5.599999999999999509e-04	-4.006238435444078871e-02	-9.375088340357730088e-01
5.699999999999999772e-04	-4.030652497944078871e-02	-9.436123496607730088e-01
5.800000000000000034e-04	-4.001355622944079149e-02	-9.338467246607730088e-01
5.900000000000000296e-04	-4.028211091694079010e-02	-9.411709434107730088e-01
5.999999999999999474e-04	-3.989148591694079149e-02	-9.314053184107730088e-01
6.099999999999999737e-04	-4.018445466694078871e-02	-9.387295371607730088e-01
6.199999999999999999e-04	-3.972058747944079427e-02	-9.289639121607730088e-01
6.300000000000000261e-04	-4.001355622944079149e-02	-9.350674277857730088e-01
6.400000000000000524e-04	-3.945203279194078871e-02	-9.253018027857730088e-01
6.499999999999999702e-04	-3.979382966694079010e-02	-9.326260215357730088e-01
6.599999999999999964e-04	-3.911023591694079427e-02	-9.228603965357730088e-01
6.700000000000000226e-04	-3.950086091694079288e-02	-9.301846152857730088e-01
6.800000000000000488e-04	-3.874402497944079427e-02	-9.204189902857730088e-01
6.899999999999999667e-04	-3.915906404194079149e-02	-9.265225059107730088e-01
6.999999999999999929e-04	-3.828015779194079288e-02	-9.179775840357730088e-01
7.100000000000000191e-04	-3.874402497944079427e-02	-9.240810996607730088e-01
7.200000000000000453e-04	-3.776746247944079427e-02	-9.143154746607730088e-01
7.299999999999999632e-04	-3.828015779194079288e-02	-9.216396934107730088e-01
7.399999999999999894e-04	-3.720593904194079149e-02	-9.118740684107730088e-01
7.500000000000000156e-04	-3.776746247944079427e-02	-9.179775840357730088e-01
7.600000000000000418e-04	-3.659558747944079149e-02	-9.094326621607730088e-01
7.699999999999999597e-04	-3.718152497944079288e-02	-9.155361777857730088e-01
7.799999999999999859e-04	-3.593640779194078733e-02	-9.057705527857730088e-01
7.900000000000000121e-04	-3.657117341694079288e-02	-9.130947715357730088e-01
8.000000000000000383e-04	-3.527722810444079010e-02	-9.033291465357730088e-01
8.099999999999999561e-04	-3.591199372944078871e-02	-9.094326621607730088e-01
8.199999999999999824e-04	-3.456922029194078871e-02	-8.996670371607730088e-01
8.300000000000000086e-04	-3.522839997944079288e-02	-9.069912559107730088e-01
8.400000000000000348e-04	-3.386121247944078733e-02	-8.972256309107730088e-01
8.499999999999999526e-04	-3.452039216694079149e-02	-9.045498496607730088e-01
8.599999999999999789e-04	-3.315320466694079288e-02	-8.947842246607730088e-01
8.700000000000000051e-04	-3.381238435444079010e-02	-9.008877402857730088e-01
8.800000000000000313e-04	-3.242078279194079288e-02	-8.923428184107730088e-01
8.899999999999999491e-04	-3.310437654194078871e-02	-8.984463340357730088e-01
8.999999999999999754e-04	-3.168836091694079288e-02	-8.886807090357730088e-01
9.100000000000000016e-04	-3.239636872944078733e-02	-8.960049277857730088e-01
9.200000000000000278e-04	-3.093152497944079080e-02	-8.862393027857730088e-01
9.300000000000000541e-04	-3.166394685444078733e-02	-8.923428184107730088e-01
9.399999999999999719e-04	-3.019910310444079080e-02	-8.837978965357730088e-01
9.499999999999999981e-04	-3.090711091694078871e-02	-8.899014121607730088e-01
9.600000000000000243e-04	-2.944226716694078871e-02	-8.801357871607730088e-01
9.700000000000000505e-04	-3.015027497944079010e-02	-8.874600059107730088e-01
9.799999999999999684e-04	-2.868543122944079010e-02	-8.776943809107730088e-01
9.899999999999999946e-04	-2.941785310444079010e-02	-8.837978965357730088e-01
1.000000000000000021e-03	-2.792859529194079149e-02	-8.740322715357730088e-01
1.010000000000000047e-03	-2.868543122944079010e-02	-8.813564902857730088e-01
1.020000000000000073e-03	-2.722058747944079010e-02	-8.715908652857730088e-01
1.030000000000000100e-03	-2.795300935444079010e-02	-8.789150840357730088e-01
1.039999999999999909e-03	-2.648816560444079010e-02	-8.691494590357730088e-01
1.049999999999999935e-03	-2.719617341694079149e-02	-8.752529746607730088e-01
1.059999999999999961e-03	-2.580457185444079080e-02	-8.667080527857730088e-01
1.069999999999999988e-03	-2.651257966694078871e-02	-8.728115684107730088e-01
1.080000000000000014e-03	-2.512097810444079149e-02	-8.630459434107730088e-01
1.090000000000000040e-03	-2.582898591694078941e-02	-8.703701621607730088e-01
1.100000000000000066e-03	-2.446179841694079080e-02	-8.606045371607730088e-01
1.110000000000000092e-03	-2.512097810444079149e-02	-8.667080527857730088e-01
1.119999999999999902e-03	-2.382703279194078871e-02	-8.569424277857730088e-01
1.129999999999999928e-03	-2.448621247944078941e-02	-8.642666465357730088e-01
1.139999999999999954e-03	-2.321668122944078871e-02	-8.545010215357730088e-01
1.149999999999999981e-03	-2.385144685444079080e-02	-8.618252402857730088e-01
1.160000000000000007e-03	-2.263074372944079080e-02	-8.520596152857730088e-01
1.170000000000000033e-03	-2.324109529194079080e-02	-8.581631309107730088e-01
1.180000000000000059e-03	-2.206922029194079149e-02	-8.483975059107730088e-01
1.190000000000000085e-03	-2.265515779194078941e-02	-8.557217246607730088e-01
