time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-3.268720124897204343e-02	-9.469716925370065264e-01
1.000000000000000082e-05	-3.268720124897204343e-02	-9.469716925370065264e-01
2.000000000000000164e-05	-3.258954499897204204e-02	-9.420888800370065264e-01
3.000000000000000076e-05	-3.305341218647204343e-02	-9.494130987870065264e-01
4.000000000000000327e-05	-3.295575593647204204e-02	-9.457509894120065264e-01
5.000000000000000240e-05	-3.339520906147204482e-02	-9.518545050370065264e-01
6.000000000000000152e-05	-3.332196687397204204e-02	-9.481923956620065264e-01
6.999999999999999387e-05	-3.373700593647204621e-02	-9.555166144120065264e-01
8.000000000000000654e-05	-3.368817781147204204e-02	-9.506338019120065264e-01
9.000000000000000567e-05	-3.410321687397204621e-02	-9.579580206620065264e-01
1.000000000000000048e-04	-3.402997468647204343e-02	-9.542959112870065264e-01
1.100000000000000039e-04	-3.444501374897204066e-02	-9.603994269120065264e-01
1.200000000000000030e-04	-3.437177156147204482e-02	-9.567373175370065264e-01
1.299999999999999886e-04	-3.481122468647204066e-02	-9.640615362870065264e-01
1.399999999999999877e-04	-3.473798249897204482e-02	-9.591787237870065264e-01
1.499999999999999869e-04	-3.512860749897204343e-02	-9.665029425370065264e-01
1.600000000000000131e-04	-3.507977937397204621e-02	-9.628408331620065264e-01
1.700000000000000122e-04	-3.549481843647204343e-02	-9.689443487870065264e-01
1.800000000000000113e-04	-3.542157624897204066e-02	-9.652822394120065264e-01
1.900000000000000105e-04	-3.581220124897204621e-02	-9.726064581620065264e-01
2.000000000000000096e-04	-3.573895906147204343e-02	-9.677236456620065264e-01
2.100000000000000087e-04	-3.615399812397204066e-02	-9.750478644120065264e-01
2.200000000000000078e-04	-3.608075593647204482e-02	-9.713857550370065264e-01
2.300000000000000070e-04	-3.649579499897204204e-02	-9.774892706620065264e-01
2.400000000000000061e-04	-3.639813874897204066e-02	-9.738271612870065264e-01
2.500000000000000052e-04	-3.683759187397204343e-02	-9.811513800370065264e-01
2.599999999999999772e-04	-3.673993562397204204e-02	-9.774892706620065264e-01
2.700000000000000035e-04	-3.715497468647204621e-02	-9.835927862870065264e-01
2.799999999999999755e-04	-3.703290437397204621e-02	-9.762685675370065264e-01
2.900000000000000017e-04	-3.749677156147204066e-02	-9.835927862870065264e-01
2.999999999999999737e-04	-3.737470124897204066e-02	-9.738271612870065264e-01
3.099999999999999999e-04	-3.781415437397204343e-02	-9.811513800370065264e-01
3.200000000000000262e-04	-3.766766999897204482e-02	-9.713857550370065264e-01
3.299999999999999982e-04	-3.813153718647204621e-02	-9.774892706620065264e-01
3.400000000000000244e-04	-3.798505281147204760e-02	-9.689443487870065264e-01
3.499999999999999964e-04	-3.842450593647204343e-02	-9.750478644120065264e-01
3.600000000000000227e-04	-3.830243562397204343e-02	-9.652822394120065264e-01
3.699999999999999947e-04	-3.874188874897204621e-02	-9.726064581620065264e-01
3.800000000000000209e-04	-3.859540437397204760e-02	-9.628408331620065264e-01
3.899999999999999929e-04	-3.903485749897204343e-02	-9.689443487870065264e-01
4.000000000000000192e-04	-3.886395906147204621e-02	-9.591787237870065264e-01
4.099999999999999912e-04	-3.930341218647204204e-02	-9.665029425370065264e-01
4.200000000000000174e-04	-3.913251374897204482e-02	-9.567373175370065264e-01
4.299999999999999894e-04	-3.957196687397204760e-02	-9.640615362870065264e-01
4.400000000000000157e-04	-3.940106843647204343e-02	-9.542959112870065264e-01
4.499999999999999877e-04	-3.979169343647204204e-02	-9.603994269120065264e-01
4.600000000000000139e-04	-3.959638093647204621e-02	-9.518545050370065264e-01
4.699999999999999859e-04	-3.998700593647204482e-02	-9.579580206620065264e-01
4.800000000000000122e-04	-3.976727937397204343e-02	-9.481923956620065264e-01
4.899999999999999842e-04	-4.013349031147204343e-02	-9.555166144120065264e-01
5.000000000000000104e-04	-3.986493562397204482e-02	-9.457509894120065264e-01
5.100000000000000366e-04	-4.023114656147204482e-02	-9.518545050370065264e-01
5.199999999999999544e-04	-3.993817781147204760e-02	-9.433095831620065264e-01
5.299999999999999807e-04	-4.027997468647204204e-02	-9.494130987870065264e-01
5.400000000000000069e-04	-3.993817781147204760e-02	-9.396474737870065264e-01
5.500000000000000331e-04	-4.025556062397204343e-02	-9.469716925370065264e-01
5.599999999999999509e-04	-3.984052156147204621e-02	-9.372060675370065264e-01
5.699999999999999772e-04	-4.018231843647204760e-02	-9.433095831620065264e-01
5.800000000000000034e-04	-3.964520906147204343e-02	-9.347646612870065264e-01
5.900000000000000296e-04	-4.003583406147204204e-02	-9.408681769120065264e-01
5.999999999999999474e-04	-3.942548249897204204e-02	-9.311025519120065264e-01
6.099999999999999737e-04	-3.979169343647204204e-02	-9.384267706620065264e-01
6.199999999999999999e-04	-3.910809968647204621e-02	-9.286611456620065264e-01
6.300000000000000261e-04	-3.952313874897204343e-02	-9.347646612870065264e-01
6.400000000000000524e-04	-3.869306062397204204e-02	-9.262197394120065264e-01
6.499999999999999702e-04	-3.915692781147204343e-02	-9.323232550370065264e-01
6.599999999999999964e-04	-3.825360749897204621e-02	-9.225576300370065264e-01
6.700000000000000226e-04	-3.874188874897204621e-02	-9.298818487870065264e-01
6.800000000000000488e-04	-3.776532624897204621e-02	-9.201162237870065264e-01
6.899999999999999667e-04	-3.830243562397204343e-02	-9.274404425370065264e-01
6.999999999999999929e-04	-3.720380281147204343e-02	-9.176748175370065264e-01
7.100000000000000191e-04	-3.778974031147204482e-02	-9.237783331620065264e-01
7.200000000000000453e-04	-3.661786531147204204e-02	-9.140127081620065264e-01
7.299999999999999632e-04	-3.722821687397204204e-02	-9.213369269120065264e-01
