Profile 1;Profile 1;Profile 2;Profile 2;Profile 3;Profile 3;Profile 4;Profile 4;Profile 5;Profile 5;Profile 6;Profile 6;Profile 7;Profile 7;Profile 8;Profile 8;Profile 9;Profile 9;Profile 10;Profile 10;Profile 11;Profile 11;
x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;
[m];[A];[m];[A];[m];[A];[m];[A];[m];[A];[m];[A];[m];[A];[m];[A];[m];[A];[m];[A];[m];[A];
8.2042933e-10;2.3895074e-11;8.209019e-10;8.7642489e-12;8.1805778e-10;2.442784e-11;8.1704832e-10;2.5320011e-11;8.2092423e-10;2.78769e-11;8.1317118e-10;2.8814605e-11;8.1651644e-10;2.927319e-11;8.1246713e-10;1.6240927e-11;8.2036753e-10;1.0310474e-11;8.1378296e-10;1.4124876e-11;8.1702622e-10;8.0872647e-12;
8.7903142e-10;2.7209312e-11;8.7953775e-10;6.0314054e-12;8.7649048e-10;2.637549e-11;8.7540891e-10;2.5878694e-11;8.7956168e-10;2.8639792e-11;8.7125484e-10;2.7274268e-11;8.7483904e-10;2.9260262e-11;8.705005e-10;1.4916549e-11;8.7896521e-10;1.3071692e-11;8.7191031e-10;1.277266e-11;8.7538523e-10;8.7396309e-12;
9.3763352e-10;2.8222129e-11;9.381736e-10;5.2042482e-12;9.3492318e-10;2.6030038e-11;9.337695e-10;2.7903047e-11;9.3819912e-10;2.8927844e-11;9.2933849e-10;2.6338388e-11;9.3316164e-10;2.7880196e-11;9.2853386e-10;1.1794968e-11;9.3756289e-10;8.8712656e-12;9.3003767e-10;1.3847304e-11;9.3374425e-10;9.5659032e-12;
9.9623561e-10;2.4579763e-11;9.9680945e-10;7.7180706e-12;9.9335588e-10;2.2846739e-11;9.921301e-10;3.0253835e-11;9.9683657e-10;2.815118e-11;9.8742215e-10;2.7404689e-11;9.9148424e-10;2.6119452e-11;9.8656723e-10;9.7539323e-12;9.9616057e-10;7.9261217e-12;9.8816502e-10;1.3953077e-11;9.9210326e-10;7.665648e-12;
1.0548377e-09;2.6261265e-11;1.0554453e-09;9.9952221e-12;1.0517886e-09;2.1760683e-11;1.0504907e-09;2.9487444e-11;1.055474e-09;2.7568496e-11;1.0455058e-09;2.703963e-11;1.0498068e-09;2.494635e-11;1.0446006e-09;1.0066219e-11;1.0547582e-09;1.3531366e-11;1.0462924e-09;1.0177416e-11;1.0504623e-09;9.9968427e-12;
1.1134398e-09;3.1518013e-11;1.1140811e-09;1.2039222e-11;1.1102213e-09;2.4971308e-11;1.1088513e-09;2.6073726e-11;1.1141115e-09;2.7445004e-11;1.1035895e-09;2.3218986e-11;1.1081294e-09;2.4956202e-11;1.102634e-09;1.0037246e-11;1.1133559e-09;1.4465692e-11;1.1044197e-09;9.006687e-12;1.1088213e-09;1.4141861e-11;
1.1720419e-09;2.9370407e-11;1.172717e-09;1.1171422e-11;1.168654e-09;2.7170823e-11;1.1672119e-09;2.3975648e-11;1.1727489e-09;2.7262019e-11;1.1616731e-09;2.2885646e-11;1.1664521e-09;2.4346395e-11;1.1606673e-09;9.254566e-12;1.1719536e-09;9.4714854e-12;1.1625471e-09;1.3020732e-11;1.1671803e-09;1.2912102e-11;
1.230644e-09;2.4355868e-11;1.2313528e-09;7.3071294e-12;1.2270867e-09;2.500897e-11;1.2255725e-09;2.3648825e-11;1.2313863e-09;2.6340158e-11;1.2197568e-09;2.5842533e-11;1.2247747e-09;2.7373829e-11;1.2187007e-09;1.0676991e-11;1.2305513e-09;8.8558617e-12;1.2206744e-09;1.6560162e-11;1.2255393e-09;1.088206e-11;
1.2892461e-09;2.6319482e-11;1.2899887e-09;5.5383062e-12;1.2855194e-09;2.4274052e-11;1.2839331e-09;2.3490188e-11;1.2900238e-09;2.5493513e-11;1.2778404e-09;2.8801821e-11;1.2830973e-09;3.1752751e-11;1.2767341e-09;1.2058782e-11;1.289149e-09;1.336669e-11;1.2788018e-09;1.535765e-11;1.2838983e-09;1.2517803e-11;
1.3478482e-09;2.8468044e-11;1.3486245e-09;6.3448331e-12;1.3439521e-09;2.4628191e-11;1.3422937e-09;2.4058052e-11;1.3486612e-09;2.654256e-11;1.3359241e-09;2.9004548e-11;1.3414199e-09;2.8168314e-11;1.3347674e-09;1.2586288e-11;1.3477467e-09;1.4760472e-11;1.3369291e-09;1.205015e-11;1.3422574e-09;1.2267382e-11;
1.4064503e-09;2.4288817e-11;1.4072604e-09;7.5542865e-12;1.4023848e-09;2.2333048e-11;1.4006543e-09;2.6063118e-11;1.4072987e-09;2.601136e-11;1.3940077e-09;2.6134827e-11;1.3997425e-09;2.2880358e-11;1.3928008e-09;1.1459072e-11;1.4063443e-09;1.14119e-11;1.3950565e-09;1.1962125e-11;1.4006164e-09;8.659879e-12;
1.4650524e-09;2.3058342e-11;1.4658962e-09;1.0523153e-11;1.4608175e-09;2.0852125e-11;1.4590149e-09;2.7604668e-11;1.4659361e-09;2.4437967e-11;1.4520914e-09;2.4771209e-11;1.4580651e-09;2.2585786e-11;1.4508342e-09;1.0097511e-11;1.464942e-09;9.347441e-12;1.4531839e-09;1.4792042e-11;1.4589754e-09;8.6476326e-12;
1.5236545e-09;2.7762469e-11;1.5245321e-09;1.4055002e-11;1.5192502e-09;2.3246558e-11;1.5173754e-09;2.7022237e-11;1.5245736e-09;2.4279642e-11;1.510175e-09;2.4435851e-11;1.5163877e-09;2.3519266e-11;1.5088675e-09;1.089472e-11;1.5235397e-09;1.1198583e-11;1.5113112e-09;1.4221321e-11;1.5173344e-09;1.1935965e-11;
1.5822566e-09;2.7835866e-11;1.5831679e-09;1.2626068e-11;1.5776829e-09;2.6146246e-11;1.575736e-09;2.561165e-11;1.583211e-09;2.6020056e-11;1.5682587e-09;2.5202902e-11;1.5747103e-09;2.6433643e-11;1.5669009e-09;1.2567259e-11;1.5821374e-09;1.1672306e-11;1.5694386e-09;1.0872108e-11;1.5756934e-09;1.2166329e-11;
1.6408587e-09;2.3722292e-11;1.6418038e-09;8.088888e-12;1.6361156e-09;2.5498049e-11;1.6340966e-09;2.5078705e-11;1.6418485e-09;2.6176451e-11;1.6263424e-09;2.6103891e-11;1.6330329e-09;2.7979742e-11;1.6249343e-09;1.4713848e-11;1.6407351e-09;8.4003291e-12;1.6275659e-09;1.1290217e-11;1.6340524e-09;1.0978328e-11;
1.6994607e-09;2.556747e-11;1.7004396e-09;5.5996752e-12;1.6945483e-09;2.4149654e-11;1.6924572e-09;2.4824435e-11;1.7004859e-09;2.6988235e-11;1.684426e-09;2.5605768e-11;1.6913555e-09;2.8640834e-11;1.6829676e-09;1.4667742e-11;1.6993327e-09;9.3915512e-12;1.6856933e-09;1.5482557e-11;1.6924115e-09;1.267363e-11;
1.7580628e-09;2.9243442e-11;1.7590755e-09;7.4365475e-12;1.752981e-09;2.4229755e-11;1.7508178e-09;2.3761627e-11;1.7591234e-09;3.0591938e-11;1.7425097e-09;2.6857116e-11;1.7496781e-09;2.941286e-11;1.741001e-09;1.1837308e-11;1.7579304e-09;1.658448e-11;1.7438206e-09;1.6408164e-11;1.7507705e-09;1.4680015e-11;
1.8166649e-09;2.5687992e-11;1.8177113e-09;9.4887211e-12;1.8114137e-09;2.3117851e-11;1.8091784e-09;2.2879158e-11;1.8177608e-09;3.0670462e-11;1.8005933e-09;2.6384291e-11;1.8080007e-09;2.4617781e-11;1.7990344e-09;9.6991322e-12;1.8165281e-09;1.7620298e-11;1.801948e-09;1.2477005e-11;1.8091295e-09;1.3305064e-11;
1.875267e-09;2.1858627e-11;1.8763472e-09;9.3012901e-12;1.8698464e-09;1.9849783e-11;1.867539e-09;2.3682734e-11;1.8763982e-09;2.5091965e-11;1.858677e-09;2.4204256e-11;1.8663233e-09;2.0960463e-11;1.8570677e-09;9.2764214e-12;1.8751258e-09;1.068447e-11;1.8600753e-09;1.0417059e-11;1.8674885e-09;1.1980736e-11;
1.9338691e-09;2.4703239e-11;1.934983e-09;1.1234146e-11;1.9282791e-09;2.0529733e-11;1.9258996e-09;2.5093147e-11;1.9350357e-09;2.3126162e-11;1.9167606e-09;2.2718074e-11;1.9246459e-09;2.2513677e-11;1.9151011e-09;1.0460423e-11;1.9337235e-09;9.6569259e-12;1.9182027e-09;1.4765861e-11;1.9258475e-09;1.3656769e-11;
1.9924712e-09;2.5366306e-11;1.9936189e-09;1.2776521e-11;1.9867118e-09;2.4548427e-11;1.9842602e-09;2.4725806e-11;1.9936731e-09;2.6666481e-11;1.9748443e-09;2.3924353e-11;1.9829685e-09;2.4323979e-11;1.9731345e-09;1.1853294e-11;1.9923211e-09;1.3454544e-11;1.97633e-09;1.6983774e-11;1.9842065e-09;1.4112808e-11;
2.0510733e-09;2.0553771e-11;2.0522547e-09;1.0862852e-11;2.0451445e-09;2.5808049e-11;2.0426208e-09;2.3325118e-11;2.0523106e-09;2.8619715e-11;2.032928e-09;2.71829e-11;2.0412911e-09;2.6216253e-11;2.0311678e-09;1.3090299e-11;2.0509188e-09;9.7325029e-12;2.0344574e-09;1.3101333e-11;2.0425655e-09;1.095121e-11;
2.1096754e-09;2.1378918e-11;2.1108906e-09;8.5619976e-12;2.1035772e-09;2.4889902e-11;2.1009814e-09;2.3409902e-11;2.110948e-09;2.4927937e-11;2.0910116e-09;2.5642444e-11;2.0996137e-09;2.7183576e-11;2.0892012e-09;1.4425235e-11;2.1095165e-09;6.1520966e-12;2.0925847e-09;1.1109182e-11;2.1009246e-09;1.0059957e-11;
2.1682775e-09;2.7764035e-11;2.1695264e-09;7.7462215e-12;2.1620099e-09;2.3826863e-11;2.159342e-09;2.4291974e-11;2.1695855e-09;2.5698321e-11;2.1490953e-09;2.3279301e-11;2.1579363e-09;2.690302e-11;2.1472346e-09;1.3988147e-11;2.1681142e-09;1.3613626e-11;2.1507121e-09;1.5300904e-11;2.1592836e-09;1.4028886e-11;
2.2268796e-09;2.724459e-11;2.2281623e-09;9.9084845e-12;2.2204426e-09;2.4010248e-11;2.2177026e-09;2.3858509e-11;2.2282229e-09;2.6180916e-11;2.2071789e-09;2.3353139e-11;2.2162589e-09;2.6306424e-11;2.2052679e-09;1.4048452e-11;2.2267119e-09;1.9015281e-11;2.2088395e-09;1.6919865e-11;2.2176426e-09;1.6296884e-11;
2.2854817e-09;2.2388799e-11;2.2867981e-09;1.1422593e-11;2.2788753e-09;2.1594e-11;2.2760632e-09;2.3119065e-11;2.2868604e-09;2.3388483e-11;2.2652626e-09;2.521144e-11;2.2745815e-09;2.4945772e-11;2.2633013e-09;1.3594102e-11;2.2853095e-09;1.3335884e-11;2.2669668e-09;1.1409018e-11;2.2760016e-09;1.3031972e-11;
2.3440838e-09;2.3849224e-11;2.345434e-09;1.1267201e-11;2.337308e-09;1.729892e-11;2.3344238e-09;2.3191109e-11;2.3454978e-09;1.9475863e-11;2.3233462e-09;2.526628e-11;2.3329041e-09;2.4202958e-11;2.3213347e-09;1.2510646e-11;2.3439072e-09;1.0672756e-11;2.3250942e-09;9.0257675e-12;2.3343606e-09;1.1109453e-11;
2.4026859e-09;2.5111359e-11;2.4040698e-09;1.1563659e-11;2.3957407e-09;1.8311796e-11;2.3927844e-09;2.2229339e-11;2.4041352e-09;2.6602097e-11;2.3814299e-09;2.2144697e-11;2.3912267e-09;2.3016903e-11;2.379368e-09;1.2685728e-11;2.4025049e-09;1.5290719e-11;2.3832215e-09;1.5748432e-11;2.3927196e-09;1.4624557e-11;
2.461288e-09;1.8780495e-11;2.4627057e-09;1.0526327e-11;2.4541734e-09;2.4891527e-11;2.4511449e-09;2.041934e-11;2.4627727e-09;3.1136828e-11;2.4395135e-09;2.3857934e-11;2.4495493e-09;2.2064639e-11;2.4374014e-09;1.3991213e-11;2.4611026e-09;1.3978598e-11;2.4413489e-09;1.9537497e-11;2.4510787e-09;1.6931211e-11;
2.5198901e-09;1.6374405e-11;2.5213415e-09;1.0174674e-11;2.5126061e-09;2.6482972e-11;2.5095055e-09;2.0948228e-11;2.5214101e-09;2.7673479e-11;2.4975972e-09;2.5180455e-11;2.5078719e-09;2.3904901e-11;2.4954348e-09;1.3826438e-11;2.5197003e-09;7.9384306e-12;2.4994762e-09;1.4544153e-11;2.5094377e-09;1.4543211e-11;
2.5784922e-09;2.2989846e-11;2.5799774e-09;1.0370184e-11;2.5710387e-09;2.2356299e-11;2.5678661e-09;2.3246741e-11;2.5800476e-09;2.0465647e-11;2.5556809e-09;2.1747343e-11;2.5661945e-09;2.5412003e-11;2.5534681e-09;1.0966452e-11;2.5782979e-09;9.8975051e-12;2.5576036e-09;1.161854e-11;2.5677967e-09;1.3672273e-11;
2.6370943e-09;2.4964074e-11;2.6386132e-09;9.9910955e-12;2.6294714e-09;2.1761417e-11;2.6262267e-09;2.4070495e-11;2.638685e-09;2.5085873e-11;2.6137645e-09;1.7731013e-11;2.6245171e-09;2.5112518e-11;2.6115015e-09;1.0232111e-11;2.6368956e-09;1.6340753e-11;2.6157309e-09;1.6214351e-11;2.6261557e-09;1.5617993e-11;
2.6956964e-09;2.0518028e-11;2.6972491e-09;1.1431096e-11;2.6879041e-09;2.3259061e-11;2.6845873e-09;2.3471127e-11;2.6973225e-09;2.8939753e-11;2.6718482e-09;1.9011219e-11;2.6828397e-09;2.5879913e-11;2.6695349e-09;1.3351715e-11;2.6954933e-09;1.5692444e-11;2.6738583e-09;1.6840995e-11;2.6845147e-09;1.5071987e-11;
2.7542985e-09;2.2307118e-11;2.7558849e-09;1.3491295e-11;2.7463368e-09;2.2056115e-11;2.7429479e-09;2.2165735e-11;2.7559599e-09;2.6726636e-11;2.7299318e-09;2.7111502e-11;2.7411623e-09;2.567711e-11;2.7275682e-09;1.5817768e-11;2.754091e-09;1.1246081e-11;2.7319856e-09;9.6952314e-12;2.7428737e-09;1.4193747e-11;
2.8129005e-09;2.6374167e-11;2.8145208e-09;1.295919e-11;2.8047695e-09;1.9314826e-11;2.8013085e-09;1.9403911e-11;2.8145974e-09;2.2833758e-11;2.7880155e-09;2.9242562e-11;2.7994849e-09;2.3796124e-11;2.7856016e-09;1.5600427e-11;2.8126887e-09;1.2995009e-11;2.790113e-09;9.3987815e-12;2.8012327e-09;1.8313777e-11;
2.8715026e-09;2.1105691e-11;2.8731566e-09;1.093885e-11;2.8632022e-09;2.0066641e-11;2.8596691e-09;1.7764668e-11;2.8732348e-09;2.6556445e-11;2.8460991e-09;2.5902541e-11;2.8578075e-09;2.1754738e-11;2.843635e-09;1.5692066e-11;2.8712863e-09;1.7682089e-11;2.8482403e-09;1.7218952e-11;2.8595918e-09;2.0996691e-11;
2.9301047e-09;1.5155878e-11;2.9317925e-09;9.795511e-12;2.9216349e-09;2.316754e-11;2.9180297e-09;1.9768334e-11;2.9318723e-09;2.6550906e-11;2.9041828e-09;2.2905681e-11;2.9161301e-09;2.076656e-11;2.9016683e-09;1.7319586e-11;2.929884e-09;1.5181547e-11;2.9063677e-09;2.1180198e-11;2.9179508e-09;1.7169391e-11;
2.9887068e-09;1.8550458e-11;2.9904283e-09;1.0536783e-11;2.9800676e-09;2.272834e-11;2.9763903e-09;2.220576e-11;2.9905097e-09;2.2102659e-11;2.9622664e-09;1.9370551e-11;2.9744527e-09;2.3970793e-11;2.9597017e-09;1.6790204e-11;2.9884817e-09;9.5373274e-12;2.9644951e-09;1.5295512e-11;2.9763098e-09;1.3407806e-11;
3.0473089e-09;2.0868569e-11;3.0490642e-09;1.0963956e-11;3.0385003e-09;1.8596318e-11;3.0347509e-09;2.1650089e-11;3.0491471e-09;1.9625283e-11;3.0203501e-09;1.7207156e-11;3.0327753e-09;2.6032739e-11;3.0177351e-09;1.3191479e-11;3.0470794e-09;1.2581525e-11;3.0226224e-09;1.1386523e-11;3.0346688e-09;1.55351e-11;
3.105911e-09;1.629647e-11;3.1077e-09;1.1691702e-11;3.096933e-09;1.7969138e-11;3.0931115e-09;2.0531415e-11;3.1077846e-09;2.5328781e-11;3.0784338e-09;1.8379871e-11;3.0910979e-09;2.4499099e-11;3.0757684e-09;1.0398671e-11;3.1056771e-09;1.8534963e-11;3.0807498e-09;1.6326514e-11;3.0930278e-09;1.7809195e-11;
3.1645131e-09;1.6793295e-11;3.1663359e-09;1.5108435e-11;3.1553657e-09;2.1630876e-11;3.1514721e-09;2.0590616e-11;3.166422e-09;2.6533277e-11;3.1365174e-09;2.266665e-11;3.1494205e-09;2.4854724e-11;3.1338018e-09;1.1780975e-11;3.1642747e-09;1.4378239e-11;3.1388771e-09;1.6848633e-11;3.1513868e-09;1.6359484e-11;
3.2231152e-09;2.3920355e-11;3.2249717e-09;1.5720337e-11;3.2137984e-09;2.4143684e-11;3.2098327e-09;1.9641189e-11;3.2250595e-09;2.2567308e-11;3.1946011e-09;2.6001569e-11;3.2077431e-09;2.2944897e-11;3.1918352e-09;1.5572431e-11;3.2228724e-09;9.2147132e-12;3.1970045e-09;1.1284878e-11;3.2097459e-09;1.6316547e-11;
3.2817173e-09;2.4146144e-11;3.2836076e-09;1.2504122e-11;3.2722311e-09;2.2195288e-11;3.2681933e-09;1.8177823e-11;3.2836969e-09;2.2032282e-11;3.2526847e-09;2.1414011e-11;3.2660657e-09;1.9771125e-11;3.2498685e-09;1.6961579e-11;3.2814701e-09;1.5554889e-11;3.2551318e-09;1.2835323e-11;3.2681049e-09;1.8549124e-11;
3.3403194e-09;1.7482756e-11;3.3422434e-09;1.0043782e-11;3.3306638e-09;1.9146555e-11;3.3265539e-09;1.8822491e-11;3.3423344e-09;2.6230413e-11;3.3107684e-09;1.7861528e-11;3.3243883e-09;2.1430425e-11;3.3079019e-09;1.5782575e-11;3.3400678e-09;2.0144902e-11;3.3132592e-09;1.7657704e-11;3.3264639e-09;1.8067566e-11;
3.3989215e-09;1.6062568e-11;3.4008793e-09;1.0059762e-11;3.3890965e-09;1.9472328e-11;3.3849145e-09;1.9969065e-11;3.4009718e-09;2.750771e-11;3.368852e-09;1.7776601e-11;3.3827109e-09;2.384072e-11;3.3659353e-09;1.52174e-11;3.3986655e-09;1.3167324e-11;3.3713865e-09;1.9088129e-11;3.3848229e-09;1.6605956e-11;
3.4575236e-09;1.8186053e-11;3.4595151e-09;1.1127129e-11;3.4475292e-09;2.0372279e-11;3.443275e-09;1.8791291e-11;3.4596093e-09;2.4972542e-11;3.4269357e-09;2.0332173e-11;3.4410336e-09;2.484917e-11;3.4239686e-09;1.642046e-11;3.4572632e-09;1.1229773e-11;3.4295139e-09;1.4886527e-11;3.4431819e-09;1.9556864e-11;
3.5161257e-09;1.482315e-11;3.518151e-09;1.0801045e-11;3.5059619e-09;1.9048929e-11;3.5016356e-09;1.6896214e-11;3.5182467e-09;2.3643097e-11;3.4850193e-09;2.5556876e-11;3.4993562e-09;2.4593072e-11;3.482002e-09;1.6937967e-11;3.5158608e-09;1.9399098e-11;3.4876412e-09;1.2460568e-11;3.5015409e-09;2.3288567e-11;
3.5747278e-09;1.1631194e-11;3.5767868e-09;1.349135e-11;3.5643946e-09;1.8747009e-11;3.5599962e-09;1.7103125e-11;3.5768842e-09;2.2683975e-11;3.543103e-09;2.4969385e-11;3.5576788e-09;2.3757562e-11;3.5400354e-09;1.6476677e-11;3.5744585e-09;1.9444068e-11;3.5457686e-09;1.6238512e-11;3.5599e-09;2.1838305e-11;
3.6333299e-09;1.707663e-11;3.6354227e-09;1.8113864e-11;3.6228273e-09;2.0873121e-11;3.6183568e-09;1.889265e-11;3.6355216e-09;2.1175992e-11;3.6011867e-09;2.1974613e-11;3.6160014e-09;2.3374401e-11;3.5980687e-09;1.5826776e-11;3.6330562e-09;1.1443707e-11;3.603896e-09;1.5888028e-11;3.618259e-09;1.8828313e-11;
3.691932e-09;2.2677761e-11;3.6940585e-09;1.6911122e-11;3.68126e-09;2.1497968e-11;3.6767174e-09;1.9875353e-11;3.694159e-09;2.1009217e-11;3.6592703e-09;1.5989279e-11;3.674324e-09;2.0970027e-11;3.6561021e-09;1.6721074e-11;3.6916539e-09;1.2647551e-11;3.6620233e-09;1.4282528e-11;3.676618e-09;1.9869042e-11;
3.7505341e-09;1.9042987e-11;3.7526944e-09;1.3026101e-11;3.7396927e-09;2.0136781e-11;3.735078e-09;1.9065634e-11;3.7527965e-09;2.5585303e-11;3.717354e-09;1.4129625e-11;3.7326466e-09;1.8837859e-11;3.7141355e-09;1.7859759e-11;3.7502516e-09;1.8792829e-11;3.7201507e-09;1.6988236e-11;3.734977e-09;2.0907769e-11;
3.8091362e-09;1.4296093e-11;3.8113302e-09;1.0589202e-11;3.7981254e-09;1.885064e-11;3.7934386e-09;1.7747754e-11;3.8114339e-09;2.8281045e-11;3.7754376e-09;2.021717e-11;3.7909692e-09;2.2211725e-11;3.7721688e-09;1.6267886e-11;3.8088492e-09;1.616792e-11;3.778278e-09;1.8155276e-11;3.793336e-09;1.8266551e-11;
3.8677383e-09;1.5948166e-11;3.8699661e-09;1.0414313e-11;3.8565581e-09;1.7431101e-11;3.8517992e-09;1.6764175e-11;3.8700714e-09;2.5225472e-11;3.8335213e-09;2.3477111e-11;3.8492918e-09;2.5069273e-11;3.8302022e-09;1.4263425e-11;3.8674469e-09;1.2445659e-11;3.8364054e-09;1.5507348e-11;3.851695e-09;1.7035084e-11;
3.9263403e-09;1.5948652e-11;3.9286019e-09;1.1887547e-11;3.9149908e-09;1.8129519e-11;3.9101598e-09;1.5844939e-11;3.9287088e-09;2.0508711e-11;3.8916049e-09;2.326048e-11;3.9076144e-09;2.3104722e-11;3.8882356e-09;1.4723591e-11;3.9260446e-09;1.7807443e-11;3.8945327e-09;1.2745171e-11;3.910054e-09;2.0337656e-11;
3.9849424e-09;1.0922633e-11;3.9872378e-09;1.1290301e-11;3.9734235e-09;2.0695448e-11;3.9685204e-09;1.5803014e-11;3.9873463e-09;2.0450946e-11;3.9496886e-09;1.9651785e-11;3.965937e-09;2.2302084e-11;3.9462689e-09;1.8059664e-11;3.9846423e-09;2.2586292e-11;3.9526601e-09;1.4160143e-11;3.9684131e-09;2.3313799e-11;
