time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-7.605722527754935069e-02	-1.222828915244654535e+00
1.000000000000000082e-05	-7.605722527754935069e-02	-1.222828915244654535e+00
2.000000000000000164e-05	-7.600839715254935347e-02	-1.219166805869654535e+00
3.000000000000000076e-05	-7.644785027754935625e-02	-1.226491024619654535e+00
4.000000000000000327e-05	-7.635019402754934792e-02	-1.222828915244654535e+00
5.000000000000000240e-05	-7.683847527754934792e-02	-1.230153133994654535e+00
6.000000000000000152e-05	-7.678964715254935069e-02	-1.227711727744654535e+00
6.999999999999999387e-05	-7.722910027754935347e-02	-1.235035946494654535e+00
8.000000000000000654e-05	-7.713144402754934514e-02	-1.231373837119654535e+00
9.000000000000000567e-05	-7.757089715254934792e-02	-1.238698055869654535e+00
1.000000000000000048e-04	-7.747324090254935347e-02	-1.235035946494654535e+00
1.100000000000000039e-04	-7.796152215254935347e-02	-1.241139462119654535e+00
1.200000000000000030e-04	-7.786386590254934514e-02	-1.238698055869654535e+00
1.299999999999999886e-04	-7.830331902754934792e-02	-1.244801571494654535e+00
1.399999999999999877e-04	-7.820566277754935347e-02	-1.242360165244654535e+00
1.499999999999999869e-04	-7.864511590254935625e-02	-1.249684383994654535e+00
1.600000000000000131e-04	-7.854745965254934792e-02	-1.246022274619654535e+00
1.700000000000000122e-04	-7.898691277754935069e-02	-1.253346493369654757e+00
1.800000000000000113e-04	-7.888925652754935625e-02	-1.249684383994654535e+00
1.900000000000000105e-04	-7.932870965254934514e-02	-1.257008602744654757e+00
2.000000000000000096e-04	-7.918222527754935347e-02	-1.253346493369654757e+00
2.100000000000000087e-04	-7.962167840254935625e-02	-1.259450008994654757e+00
2.200000000000000078e-04	-7.952402215254934792e-02	-1.257008602744654757e+00
2.300000000000000070e-04	-7.996347527754935069e-02	-1.264332821494654757e+00
2.400000000000000061e-04	-7.986581902754935625e-02	-1.260670712119654757e+00
2.500000000000000052e-04	-8.025644402754934792e-02	-1.267994930869654757e+00
2.599999999999999772e-04	-8.015878777754935347e-02	-1.264332821494654757e+00
2.700000000000000035e-04	-8.059824090254935625e-02	-1.271657040244654757e+00
2.799999999999999755e-04	-8.045175652754935069e-02	-1.267994930869654757e+00
2.900000000000000017e-04	-8.089120965254935347e-02	-1.275319149619654757e+00
2.999999999999999737e-04	-8.074472527754934792e-02	-1.271657040244654757e+00
3.099999999999999999e-04	-8.113535027754935347e-02	-1.277760555869654757e+00
3.200000000000000262e-04	-8.103769402754934514e-02	-1.275319149619654757e+00
3.299999999999999982e-04	-8.142831902754935069e-02	-1.282643368369654757e+00
3.400000000000000244e-04	-8.128183465254934514e-02	-1.278981258994654757e+00
