time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-7.415684750205592257e-02	-1.222874691611842035e+00
1.000000000000000082e-05	-7.415684750205592257e-02	-1.222874691611842035e+00
2.000000000000000164e-05	-7.401036312705593090e-02	-1.219212582236842035e+00
3.000000000000000076e-05	-7.444981625205591980e-02	-1.226536800986842035e+00
4.000000000000000327e-05	-7.435216000205592535e-02	-1.222874691611842035e+00
5.000000000000000240e-05	-7.479161312705592812e-02	-1.230198910361842035e+00
6.000000000000000152e-05	-7.469395687705591980e-02	-1.226536800986842035e+00
6.999999999999999387e-05	-7.513341000205592257e-02	-1.233861019736842035e+00
8.000000000000000654e-05	-7.503575375205592812e-02	-1.230198910361842035e+00
9.000000000000000567e-05	-7.547520687705593090e-02	-1.237523129111842035e+00
1.000000000000000048e-04	-7.532872250205592535e-02	-1.233861019736842035e+00
1.100000000000000039e-04	-7.576817562705592812e-02	-1.241185238486842035e+00
1.200000000000000030e-04	-7.567051937705593367e-02	-1.237523129111842035e+00
1.299999999999999886e-04	-7.610997250205592257e-02	-1.244847347861842035e+00
1.399999999999999877e-04	-7.596348812705593090e-02	-1.241185238486842035e+00
1.499999999999999869e-04	-7.640294125205593367e-02	-1.248509457236842035e+00
1.600000000000000131e-04	-7.630528500205592535e-02	-1.244847347861842035e+00
1.700000000000000122e-04	-7.674473812705592812e-02	-1.252171566611842035e+00
1.800000000000000113e-04	-7.664708187705593367e-02	-1.248509457236842035e+00
1.900000000000000105e-04	-7.703770687705592535e-02	-1.255833675986842035e+00
2.000000000000000096e-04	-7.694005062705593090e-02	-1.252171566611842035e+00
2.100000000000000087e-04	-7.737950375205593367e-02	-1.259495785361842035e+00
2.200000000000000078e-04	-7.723301937705592812e-02	-1.255833675986842035e+00
2.300000000000000070e-04	-7.767247250205593090e-02	-1.263157894736842035e+00
2.400000000000000061e-04	-7.757481625205592257e-02	-1.259495785361842035e+00
2.500000000000000052e-04	-7.796544125205592812e-02	-1.266820004111842035e+00
2.599999999999999772e-04	-7.786778500205593367e-02	-1.263157894736842035e+00
2.700000000000000035e-04	-7.825841000205592535e-02	-1.270482113486842035e+00
2.799999999999999755e-04	-7.816075375205593090e-02	-1.266820004111842035e+00
2.900000000000000017e-04	-7.860020687705593367e-02	-1.274144222861842035e+00
2.999999999999999737e-04	-7.850255062705592535e-02	-1.270482113486842035e+00
3.099999999999999999e-04	-7.889317562705593090e-02	-1.277806332236842035e+00
3.200000000000000262e-04	-7.879551937705592257e-02	-1.274144222861842035e+00
3.299999999999999982e-04	-7.923497250205592535e-02	-1.281468441611842035e+00
3.400000000000000244e-04	-7.908848812705593367e-02	-1.277806332236842035e+00
3.499999999999999964e-04	-7.952794125205592257e-02	-1.285130550986842035e+00
3.600000000000000227e-04	-7.943028500205592812e-02	-1.281468441611842035e+00
3.699999999999999947e-04	-7.986973812705593090e-02	-1.288792660361842035e+00
3.800000000000000209e-04	-7.977208187705592257e-02	-1.285130550986842035e+00
3.899999999999999929e-04	-8.021153500205592535e-02	-1.292454769736842035e+00
4.000000000000000192e-04	-8.006505062705593367e-02	-1.288792660361842035e+00
4.099999999999999912e-04	-8.050450375205592257e-02	-1.296116879111842035e+00
4.200000000000000174e-04	-8.040684750205592812e-02	-1.292454769736842035e+00
4.299999999999999894e-04	-8.084630062705593090e-02	-1.299778988486842035e+00
4.400000000000000157e-04	-8.074864437705592257e-02	-1.296116879111842035e+00
4.499999999999999877e-04	-8.118809750205592535e-02	-1.303441097861842035e+00
4.600000000000000139e-04	-8.109044125205593090e-02	-1.300999691611842035e+00
4.699999999999999859e-04	-8.152989437705593367e-02	-1.307103207236842035e+00
4.800000000000000122e-04	-8.143223812705592535e-02	-1.304661800986842035e+00
4.899999999999999842e-04	-8.187169125205592812e-02	-1.310765316611842035e+00
5.000000000000000104e-04	-8.177403500205593367e-02	-1.307103207236842035e+00
5.100000000000000366e-04	-8.221348812705592257e-02	-1.314427425986842035e+00
5.199999999999999544e-04	-8.211583187705592812e-02	-1.311986019736842035e+00
5.299999999999999807e-04	-8.255528500205593090e-02	-1.318089535361842035e+00
5.400000000000000069e-04	-8.245762875205592257e-02	-1.314427425986842035e+00
5.500000000000000331e-04	-8.289708187705592535e-02	-1.321751644736842035e+00
5.599999999999999509e-04	-8.279942562705593090e-02	-1.319310238486842035e+00
5.699999999999999772e-04	-8.323887875205593367e-02	-1.325413754111842035e+00
5.800000000000000034e-04	-8.314122250205592535e-02	-1.321751644736842035e+00
5.900000000000000296e-04	-8.362950375205592535e-02	-1.329075863486842035e+00
5.999999999999999474e-04	-8.348301937705593367e-02	-1.325413754111842035e+00
6.099999999999999737e-04	-8.397130062705593367e-02	-1.332737972861842035e+00
6.199999999999999999e-04	-8.387364437705592535e-02	-1.329075863486842035e+00
6.300000000000000261e-04	-8.431309750205592812e-02	-1.336400082236842035e+00
6.400000000000000524e-04	-8.421544125205593367e-02	-1.332737972861842035e+00
6.499999999999999702e-04	-8.465489437705592257e-02	-1.340062191611842035e+00
6.599999999999999964e-04	-8.455723812705592812e-02	-1.336400082236842035e+00
6.700000000000000226e-04	-8.499669125205593090e-02	-1.343724300986842035e+00
6.800000000000000488e-04	-8.489903500205592257e-02	-1.340062191611842035e+00
6.899999999999999667e-04	-8.533848812705592535e-02	-1.347386410361842035e+00
6.999999999999999929e-04	-8.524083187705593090e-02	-1.344945004111842035e+00
7.100000000000000191e-04	-8.568028500205593367e-02	-1.351048519736842035e+00
7.200000000000000453e-04	-8.558262875205592535e-02	-1.347386410361842035e+00
7.299999999999999632e-04	-8.607091000205592535e-02	-1.354710629111842035e+00
7.399999999999999894e-04	-8.597325375205593090e-02	-1.351048519736842035e+00
7.500000000000000156e-04	-8.641270687705593367e-02	-1.358372738486842035e+00
7.600000000000000418e-04	-8.631505062705592535e-02	-1.354710629111842035e+00
7.699999999999999597e-04	-8.675450375205592812e-02	-1.362034847861842035e+00
7.799999999999999859e-04	-8.665684750205593367e-02	-1.358372738486842035e+00
7.900000000000000121e-04	-8.714512875205593367e-02	-1.365696957236842035e+00
8.000000000000000383e-04	-8.704747250205592535e-02	-1.362034847861842035e+00
8.099999999999999561e-04	-8.748692562705592812e-02	-1.369359066611842035e+00
8.199999999999999824e-04	-8.738926937705593367e-02	-1.365696957236842035e+00
8.300000000000000086e-04	-8.787755062705593367e-02	-1.373021175986842035e+00
8.400000000000000348e-04	-8.777989437705592535e-02	-1.369359066611842035e+00
8.499999999999999526e-04	-8.821934750205592812e-02	-1.376683285361842035e+00
8.599999999999999789e-04	-8.812169125205593367e-02	-1.373021175986842035e+00
8.700000000000000051e-04	-8.860997250205593367e-02	-1.380345394736842035e+00
8.800000000000000313e-04	-8.851231625205592535e-02	-1.376683285361842035e+00
8.899999999999999491e-04	-8.900059750205592535e-02	-1.384007504111842035e+00
8.999999999999999754e-04	-8.890294125205593090e-02	-1.380345394736842035e+00
9.100000000000000016e-04	-8.934239437705593367e-02	-1.387669613486842035e+00
9.200000000000000278e-04	-8.924473812705592535e-02	-1.384007504111842035e+00
9.300000000000000541e-04	-8.973301937705592535e-02	-1.391331722861842035e+00
9.399999999999999719e-04	-8.963536312705593090e-02	-1.387669613486842035e+00
9.499999999999999981e-04	-9.007481625205593367e-02	-1.394993832236842035e+00
9.600000000000000243e-04	-9.002598812705592257e-02	-1.391331722861842035e+00
9.700000000000000505e-04	-9.046544125205592535e-02	-1.398655941611842035e+00
9.799999999999999684e-04	-9.036778500205593090e-02	-1.393773129111842035e+00
9.899999999999999946e-04	-9.080723812705593367e-02	-1.401097347861842035e+00
1.000000000000000021e-03	-9.070958187705592535e-02	-1.391331722861842035e+00
1.010000000000000047e-03	-9.114903500205592812e-02	-1.398655941611842035e+00
1.020000000000000073e-03	-9.110020687705593090e-02	-1.386448910361842035e+00
1.030000000000000100e-03	-9.149083187705592257e-02	-1.394993832236842035e+00
1.039999999999999909e-03	-9.139317562705592812e-02	-1.382786800986842035e+00
1.049999999999999935e-03	-9.183262875205593090e-02	-1.390111019736842035e+00
1.059999999999999961e-03	-9.173497250205592257e-02	-1.377903988486842035e+00
1.069999999999999988e-03	-9.212559750205592812e-02	-1.385228207236842035e+00
1.080000000000000014e-03	-9.202794125205593367e-02	-1.374241879111842035e+00
1.090000000000000040e-03	-9.241856625205592535e-02	-1.381566097861842035e+00
1.100000000000000066e-03	-9.232091000205593090e-02	-1.369359066611842035e+00
1.110000000000000092e-03	-9.271153500205592257e-02	-1.376683285361842035e+00
1.119999999999999902e-03	-9.261387875205592812e-02	-1.364476254111842035e+00
1.129999999999999928e-03	-9.295567562705592257e-02	-1.371800472861842035e+00
1.139999999999999954e-03	-9.285801937705592812e-02	-1.360814144736842035e+00
1.149999999999999981e-03	-9.319981625205592257e-02	-1.368138363486842035e+00
1.160000000000000007e-03	-9.310216000205592812e-02	-1.355931332236842035e+00
1.170000000000000033e-03	-9.344395687705592257e-02	-1.363255550986842035e+00
1.180000000000000059e-03	-9.334630062705592812e-02	-1.351048519736842035e+00
1.190000000000000085e-03	-9.363926937705592535e-02	-1.359593441611842035e+00
1.199999999999999895e-03	-9.349278500205593367e-02	-1.347386410361842035e+00
1.209999999999999921e-03	-9.378575375205593090e-02	-1.354710629111842035e+00
1.219999999999999947e-03	-9.363926937705592535e-02	-1.342503597861842035e+00
1.229999999999999974e-03	-9.388341000205592535e-02	-1.349827816611842035e+00
1.240000000000000000e-03	-9.373692562705593367e-02	-1.338841488486842035e+00
1.250000000000000026e-03	-9.398106625205593367e-02	-1.346165707236842035e+00
1.260000000000000052e-03	-9.378575375205593090e-02	-1.333958675986842035e+00
1.270000000000000078e-03	-9.402989437705593090e-02	-1.341282894736842035e+00
1.280000000000000105e-03	-9.378575375205593090e-02	-1.330296566611842035e+00
1.289999999999999914e-03	-9.402989437705593090e-02	-1.337620785361842035e+00
1.299999999999999940e-03	-9.373692562705593367e-02	-1.325413754111842035e+00
1.309999999999999967e-03	-9.398106625205593367e-02	-1.332737972861842035e+00
1.319999999999999993e-03	-9.359044125205592812e-02	-1.320530941611842035e+00
1.330000000000000019e-03	-9.388341000205592535e-02	-1.329075863486842035e+00
1.340000000000000045e-03	-9.339512875205592535e-02	-1.316868832236842035e+00
1.350000000000000071e-03	-9.368809750205592257e-02	-1.324193050986842035e+00
1.360000000000000098e-03	-9.310216000205592812e-02	-1.311986019736842035e+00
1.369999999999999907e-03	-9.349278500205593367e-02	-1.319310238486842035e+00
1.379999999999999933e-03	-9.276036312705593367e-02	-1.307103207236842035e+00
1.389999999999999960e-03	-9.315098812705592535e-02	-1.315648129111842035e+00
1.399999999999999986e-03	-9.232091000205593090e-02	-1.303441097861842035e+00
1.410000000000000012e-03	-9.280919125205593090e-02	-1.310765316611842035e+00
1.420000000000000038e-03	-9.188145687705592812e-02	-1.298558285361842035e+00
1.430000000000000064e-03	-9.241856625205592535e-02	-1.307103207236842035e+00
1.440000000000000091e-03	-9.139317562705592812e-02	-1.294896175986842035e+00
1.449999999999999900e-03	-9.193028500205592535e-02	-1.302220394736842035e+00
1.459999999999999926e-03	-9.085606625205593090e-02	-1.290013363486842035e+00
1.469999999999999953e-03	-9.139317562705592812e-02	-1.297337582236842035e+00
1.479999999999999979e-03	-9.027012875205592257e-02	-1.286351254111842035e+00
1.490000000000000005e-03	-9.085606625205593090e-02	-1.293675472861842035e+00
1.500000000000000031e-03	-8.968419125205592812e-02	-1.281468441611842035e+00
1.510000000000000057e-03	-9.027012875205592257e-02	-1.288792660361842035e+00
1.520000000000000084e-03	-8.904942562705592257e-02	-1.277806332236842035e+00
1.529999999999999893e-03	-8.968419125205592812e-02	-1.285130550986842035e+00
1.539999999999999919e-03	-8.836583187705593367e-02	-1.272923519736842035e+00
1.549999999999999946e-03	-8.900059750205592535e-02	-1.280247738486842035e+00
1.559999999999999972e-03	-8.768223812705593090e-02	-1.268040707236842035e+00
1.569999999999999998e-03	-8.836583187705593367e-02	-1.275364925986842035e+00
1.580000000000000024e-03	-8.699864437705592812e-02	-1.263157894736842035e+00
1.590000000000000050e-03	-8.768223812705593090e-02	-1.271702816611842035e+00
1.600000000000000077e-03	-8.631505062705592535e-02	-1.259495785361842035e+00
1.610000000000000103e-03	-8.699864437705592812e-02	-1.266820004111842035e+00
1.619999999999999912e-03	-8.558262875205592535e-02	-1.254612972861842035e+00
1.629999999999999939e-03	-8.631505062705592535e-02	-1.263157894736842035e+00
1.639999999999999965e-03	-8.485020687705592535e-02	-1.250950863486842035e+00
1.649999999999999991e-03	-8.558262875205592535e-02	-1.258275082236842035e+00
1.660000000000000017e-03	-8.411778500205592535e-02	-1.246068050986842035e+00
1.670000000000000043e-03	-8.485020687705592535e-02	-1.253392269736842035e+00
1.680000000000000070e-03	-8.338536312705592535e-02	-1.242405941611842035e+00
1.690000000000000096e-03	-8.411778500205592535e-02	-1.249730160361842035e+00
1.699999999999999905e-03	-8.270176937705592257e-02	-1.237523129111842035e+00
1.709999999999999932e-03	-8.338536312705592535e-02	-1.244847347861842035e+00
1.719999999999999958e-03	-8.196934750205592257e-02	-1.232640316611842035e+00
1.729999999999999984e-03	-8.265294125205592535e-02	-1.239964535361842035e+00
1.740000000000000010e-03	-8.123692562705592257e-02	-1.228978207236842035e+00
1.750000000000000036e-03	-8.192051937705592535e-02	-1.236302425986842035e+00
1.760000000000000063e-03	-8.055333187705593367e-02	-1.224095394736842035e+00
1.770000000000000089e-03	-8.123692562705592257e-02	-1.231419613486842035e+00
1.779999999999999898e-03	-7.982091000205593367e-02	-1.219212582236842035e+00
1.789999999999999925e-03	-8.050450375205592257e-02	-1.227757504111842035e+00
1.799999999999999951e-03	-7.913731625205593090e-02	-1.215550472861842035e+00
1.809999999999999977e-03	-7.982091000205593367e-02	-1.222874691611842035e+00
1.820000000000000003e-03	-7.845372250205592812e-02	-1.210667660361842035e+00
1.830000000000000029e-03	-7.913731625205593090e-02	-1.217991879111842035e+00
1.840000000000000056e-03	-7.781895687705592257e-02	-1.205784847861842035e+00
1.850000000000000082e-03	-7.845372250205592812e-02	-1.214329769736842035e+00
1.860000000000000108e-03	-7.718419125205593090e-02	-1.202122738486842035e+00
1.869999999999999917e-03	-7.781895687705592257e-02	-1.209446957236842035e+00
1.879999999999999944e-03	-7.654942562705592535e-02	-1.197239925986842035e+00
1.889999999999999970e-03	-7.718419125205593090e-02	-1.205784847861842035e+00
1.899999999999999996e-03	-7.596348812705593090e-02	-1.193577816611842035e+00
1.910000000000000022e-03	-7.654942562705592535e-02	-1.200902035361842035e+00
1.920000000000000049e-03	-7.537755062705592257e-02	-1.188695004111842035e+00
1.930000000000000075e-03	-7.596348812705593090e-02	-1.196019222861842035e+00
1.940000000000000101e-03	-7.484044125205592535e-02	-1.185032894736842035e+00
1.949999999999999910e-03	-7.542637875205593367e-02	-1.192357113486842035e+00
1.959999999999999937e-03	-7.435216000205592535e-02	-1.180150082236842035e+00
1.969999999999999963e-03	-7.488926937705592257e-02	-1.187474300986842035e+00
1.979999999999999989e-03	-7.386387875205592535e-02	-1.175267269736842035e+00
1.990000000000000015e-03	-7.440098812705592257e-02	-1.182591488486842035e+00
2.000000000000000042e-03	-7.337559750205592535e-02	-1.171605160361842035e+00
2.010000000000000068e-03	-7.391270687705592257e-02	-1.178929379111842035e+00
2.020000000000000094e-03	-7.298497250205591980e-02	-1.166722347861842035e+00
2.030000000000000120e-03	-7.347325375205591980e-02	-1.174046566611842035e+00
2.040000000000000147e-03	-7.259434750205592812e-02	-1.163060238486842035e+00
2.050000000000000173e-03	-7.303380062705593090e-02	-1.170384457236842035e+00
2.060000000000000199e-03	-7.220372250205592257e-02	-1.158177425986842035e+00
2.069999999999999792e-03	-7.264317562705592535e-02	-1.165501644736842035e+00
2.079999999999999818e-03	-7.181309750205593090e-02	-1.153294613486842035e+00
2.089999999999999844e-03	-7.230137875205593090e-02	-1.160618832236842035e+00
2.099999999999999870e-03	-7.147130062705592257e-02	-1.149632504111842035e+00
2.109999999999999896e-03	-7.191075375205592535e-02	-1.156956722861842035e+00
2.119999999999999923e-03	-7.117833187705592535e-02	-1.144749691611842035e+00
2.129999999999999949e-03	-7.161778500205592812e-02	-1.152073910361842035e+00
2.139999999999999975e-03	-7.088536312705592812e-02	-1.139866879111842035e+00
2.150000000000000001e-03	-7.127598812705591980e-02	-1.148411800986842035e+00
2.160000000000000028e-03	-7.059239437705593090e-02	-1.136204769736842035e+00
2.170000000000000054e-03	-7.098301937705592257e-02	-1.143528988486842035e+00
2.180000000000000080e-03	-7.029942562705591980e-02	-1.131321957236842035e+00
2.190000000000000106e-03	-7.069005062705592535e-02	-1.138646175986842035e+00
2.200000000000000133e-03	-7.000645687705592257e-02	-1.127659847861842035e+00
2.210000000000000159e-03	-7.044591000205592535e-02	-1.134984066611842035e+00
2.220000000000000185e-03	-6.976231625205592257e-02	-1.122777035361842035e+00
2.230000000000000211e-03	-7.015294125205592812e-02	-1.130101254111842035e+00
2.239999999999999804e-03	-6.951817562705592257e-02	-1.117894222861842035e+00
2.249999999999999830e-03	-6.990880062705592812e-02	-1.125218441611842035e+00
2.259999999999999856e-03	-6.932286312705591980e-02	-1.114232113486842035e+00
2.269999999999999882e-03	-6.966466000205592812e-02	-1.121556332236842035e+00
2.279999999999999909e-03	-6.907872250205591980e-02	-1.109349300986842035e+00
2.289999999999999935e-03	-6.946934750205592535e-02	-1.116673519736842035e+00
2.299999999999999961e-03	-6.883458187705591980e-02	-1.105687191611842035e+00
2.309999999999999987e-03	-6.922520687705592535e-02	-1.113011410361842035e+00
2.320000000000000014e-03	-6.863926937705593090e-02	-1.100804379111842035e+00
2.330000000000000040e-03	-6.902989437705592257e-02	-1.108128597861842035e+00
2.340000000000000066e-03	-6.844395687705592812e-02	-1.095921566611842035e+00
2.350000000000000092e-03	-6.883458187705591980e-02	-1.104466488486842035e+00
2.360000000000000119e-03	-6.824864437705592535e-02	-1.092259457236842035e+00
2.370000000000000145e-03	-6.859044125205591980e-02	-1.099583675986842035e+00
2.380000000000000171e-03	-6.805333187705592257e-02	-1.087376644736842035e+00
2.390000000000000197e-03	-6.839512875205593090e-02	-1.094700863486842035e+00
2.399999999999999790e-03	-6.785801937705591980e-02	-1.083714535361842035e+00
2.409999999999999816e-03	-6.819981625205592812e-02	-1.091038754111842035e+00
2.419999999999999842e-03	-6.766270687705593090e-02	-1.078831722861842035e+00
2.429999999999999868e-03	-6.800450375205592535e-02	-1.086155941611842035e+00
2.439999999999999895e-03	-6.741856625205593090e-02	-1.073948910361842035e+00
2.449999999999999921e-03	-6.780919125205592257e-02	-1.082493832236842035e+00
2.459999999999999947e-03	-6.722325375205592812e-02	-1.070286800986842035e+00
2.469999999999999973e-03	-6.761387875205591980e-02	-1.077611019736842035e+00
2.480000000000000000e-03	-6.702794125205592535e-02	-1.065403988486842035e+00
2.490000000000000026e-03	-6.741856625205593090e-02	-1.072728207236842035e+00
2.500000000000000052e-03	-6.678380062705592535e-02	-1.061741879111842035e+00
2.510000000000000078e-03	-6.717442562705593090e-02	-1.069066097861842035e+00
2.520000000000000104e-03	-6.658848812705592257e-02	-1.056859066611842035e+00
2.530000000000000131e-03	-6.697911312705592812e-02	-1.064183285361842035e+00
2.540000000000000157e-03	-6.634434750205592257e-02	-1.051976254111842035e+00
2.550000000000000183e-03	-6.673497250205592812e-02	-1.060521175986842035e+00
2.560000000000000209e-03	-6.610020687705592257e-02	-1.048314144736842035e+00
2.569999999999999802e-03	-6.649083187705592812e-02	-1.055638363486842035e+00
2.579999999999999828e-03	-6.585606625205592257e-02	-1.043431332236842035e+00
2.589999999999999854e-03	-6.624669125205592812e-02	-1.051976254111842035e+00
2.599999999999999881e-03	-6.561192562705592257e-02	-1.039769222861842035e+00
2.609999999999999907e-03	-6.600255062705592812e-02	-1.047093441611842035e+00
2.619999999999999933e-03	-6.531895687705592535e-02	-1.034886410361842035e+00
2.629999999999999959e-03	-6.570958187705593090e-02	-1.042210629111842035e+00
2.639999999999999986e-03	-6.507481625205592535e-02	-1.031224300986842035e+00
2.650000000000000012e-03	-6.546544125205593090e-02	-1.038548519736842035e+00
2.660000000000000038e-03	-6.478184750205592812e-02	-1.026341488486842035e+00
2.670000000000000064e-03	-6.517247250205591980e-02	-1.033665707236842035e+00
2.680000000000000090e-03	-6.448887875205593090e-02	-1.022679379111842035e+00
2.690000000000000117e-03	-6.492833187705591980e-02	-1.030003597861842035e+00
2.700000000000000143e-03	-6.419591000205591980e-02	-1.017796566611842035e+00
2.710000000000000169e-03	-6.458653500205592535e-02	-1.025120785361842035e+00
2.720000000000000195e-03	-6.385411312705592535e-02	-1.014134457236842035e+00
