time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-7.426892732319079204e-02	-1.222779123406661173e+00
1.000000000000000082e-05	-7.426892732319079204e-02	-1.222779123406661173e+00
2.000000000000000164e-05	-7.412244294819080037e-02	-1.219117014031661173e+00
3.000000000000000076e-05	-7.456189607319078927e-02	-1.226441232781661173e+00
4.000000000000000327e-05	-7.441541169819079760e-02	-1.222779123406661173e+00
5.000000000000000240e-05	-7.485486482319080037e-02	-1.230103342156661173e+00
6.000000000000000152e-05	-7.475720857319079204e-02	-1.227661935906661173e+00
6.999999999999999387e-05	-7.519666169819079482e-02	-1.233765451531661173e+00
8.000000000000000654e-05	-7.505017732319080315e-02	-1.231324045281661173e+00
9.000000000000000567e-05	-7.548963044819079204e-02	-1.237427560906661173e+00
1.000000000000000048e-04	-7.534314607319080037e-02	-1.233765451531661173e+00
1.100000000000000039e-04	-7.578259919819080315e-02	-1.241089670281661173e+00
1.200000000000000030e-04	-7.563611482319079760e-02	-1.238648264031661173e+00
1.299999999999999886e-04	-7.607556794819080037e-02	-1.245972482781661173e+00
1.399999999999999877e-04	-7.592908357319079482e-02	-1.242310373406661173e+00
1.499999999999999869e-04	-7.636853669819079760e-02	-1.249634592156661173e+00
1.600000000000000131e-04	-7.627088044819080315e-02	-1.245972482781661173e+00
1.700000000000000122e-04	-7.666150544819079482e-02	-1.252075998406661173e+00
1.800000000000000113e-04	-7.656384919819080037e-02	-1.249634592156661173e+00
1.900000000000000105e-04	-7.695447419819079204e-02	-1.255738107781661173e+00
2.000000000000000096e-04	-7.685681794819079760e-02	-1.253296701531661173e+00
2.100000000000000087e-04	-7.729627107319080037e-02	-1.260620920281661173e+00
2.200000000000000078e-04	-7.714978669819079482e-02	-1.255738107781661173e+00
2.300000000000000070e-04	-7.758923982319079760e-02	-1.263062326531661173e+00
2.400000000000000061e-04	-7.749158357319080315e-02	-1.260620920281661173e+00
2.500000000000000052e-04	-7.788220857319079482e-02	-1.267945139031661173e+00
2.599999999999999772e-04	-7.778455232319080037e-02	-1.264283029656661173e+00
2.700000000000000035e-04	-7.822400544819080315e-02	-1.271607248406661173e+00
2.799999999999999755e-04	-7.812634919819079482e-02	-1.267945139031661173e+00
2.900000000000000017e-04	-7.851697419819080037e-02	-1.275269357781661173e+00
2.999999999999999737e-04	-7.841931794819079204e-02	-1.271607248406661173e+00
3.099999999999999999e-04	-7.885877107319079482e-02	-1.278931467156661173e+00
3.200000000000000262e-04	-7.876111482319080037e-02	-1.275269357781661173e+00
3.299999999999999982e-04	-7.920056794819080315e-02	-1.282593576531661173e+00
3.400000000000000244e-04	-7.905408357319079760e-02	-1.278931467156661173e+00
3.499999999999999964e-04	-7.954236482319079760e-02	-1.286255685906661173e+00
3.600000000000000227e-04	-7.944470857319080315e-02	-1.282593576531661173e+00
3.699999999999999947e-04	-7.988416169819079204e-02	-1.289917795281661173e+00
3.800000000000000209e-04	-7.973767732319080037e-02	-1.286255685906661173e+00
3.899999999999999929e-04	-8.017713044819080315e-02	-1.293579904656661173e+00
4.000000000000000192e-04	-8.007947419819079482e-02	-1.289917795281661173e+00
4.099999999999999912e-04	-8.051892732319079760e-02	-1.296021310906661173e+00
4.200000000000000174e-04	-8.042127107319080315e-02	-1.293579904656661173e+00
4.299999999999999894e-04	-8.086072419819079204e-02	-1.300904123406661173e+00
4.400000000000000157e-04	-8.081189607319079482e-02	-1.297242014031661173e+00
4.499999999999999877e-04	-8.125134919819079760e-02	-1.304566232781661173e+00
4.600000000000000139e-04	-8.110486482319079204e-02	-1.300904123406661173e+00
4.699999999999999859e-04	-8.159314607319079204e-02	-1.308228342156661173e+00
4.800000000000000122e-04	-8.149548982319079760e-02	-1.304566232781661173e+00
4.899999999999999842e-04	-8.193494294819080037e-02	-1.311890451531661173e+00
5.000000000000000104e-04	-8.183728669819079204e-02	-1.308228342156661173e+00
5.100000000000000366e-04	-8.227673982319079482e-02	-1.315552560906661173e+00
5.199999999999999544e-04	-8.217908357319080037e-02	-1.311890451531661173e+00
5.299999999999999807e-04	-8.266736482319080037e-02	-1.319214670281661173e+00
5.400000000000000069e-04	-8.252088044819079482e-02	-1.315552560906661173e+00
5.500000000000000331e-04	-8.300916169819079482e-02	-1.322876779656661173e+00
5.599999999999999509e-04	-8.291150544819080037e-02	-1.319214670281661173e+00
5.699999999999999772e-04	-8.335095857319080315e-02	-1.326538889031661173e+00
5.800000000000000034e-04	-8.325330232319079482e-02	-1.322876779656661173e+00
5.900000000000000296e-04	-8.369275544819079760e-02	-1.330200998406661173e+00
5.999999999999999474e-04	-8.364392732319080037e-02	-1.326538889031661173e+00
6.099999999999999737e-04	-8.403455232319079204e-02	-1.333863107781661173e+00
6.199999999999999999e-04	-8.398572419819079482e-02	-1.330200998406661173e+00
6.300000000000000261e-04	-8.442517732319079760e-02	-1.337525217156661173e+00
6.400000000000000524e-04	-8.432752107319080315e-02	-1.333863107781661173e+00
6.499999999999999702e-04	-8.481580232319080315e-02	-1.341187326531661173e+00
6.599999999999999964e-04	-8.471814607319079482e-02	-1.337525217156661173e+00
6.700000000000000226e-04	-8.515759919819079760e-02	-1.344849435906661173e+00
6.800000000000000488e-04	-8.505994294819080315e-02	-1.341187326531661173e+00
6.899999999999999667e-04	-8.549939607319079204e-02	-1.347290842156661173e+00
6.999999999999999929e-04	-8.545056794819079482e-02	-1.344849435906661173e+00
7.100000000000000191e-04	-8.589002107319079760e-02	-1.350952951531661173e+00
7.200000000000000453e-04	-8.579236482319080315e-02	-1.348511545281661173e+00
7.299999999999999632e-04	-8.628064607319080315e-02	-1.355835764031661173e+00
7.399999999999999894e-04	-8.618298982319079482e-02	-1.352173654656661173e+00
7.500000000000000156e-04	-8.662244294819079760e-02	-1.359497873406661173e+00
7.600000000000000418e-04	-8.652478669819080315e-02	-1.355835764031661173e+00
7.699999999999999597e-04	-8.701306794819080315e-02	-1.363159982781661173e+00
7.799999999999999859e-04	-8.691541169819079482e-02	-1.359497873406661173e+00
7.900000000000000121e-04	-8.735486482319079760e-02	-1.365601389031661173e+00
