time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-7.467031378495066207e-02	-1.222745393451891482e+00
1.000000000000000082e-05	-7.467031378495066207e-02	-1.222745393451891482e+00
2.000000000000000164e-05	-7.457265753495066762e-02	-1.219083284076891482e+00
3.000000000000000076e-05	-7.506093878495066762e-02	-1.226407502826891482e+00
4.000000000000000327e-05	-7.501211065995067040e-02	-1.223966096576891482e+00
5.000000000000000240e-05	-7.545156378495065930e-02	-1.230069612201891482e+00
6.000000000000000152e-05	-7.540273565995066207e-02	-1.226407502826891482e+00
6.999999999999999387e-05	-7.589101690995066207e-02	-1.233731721576891482e+00
8.000000000000000654e-05	-7.579336065995066762e-02	-1.230069612201891482e+00
9.000000000000000567e-05	-7.623281378495067040e-02	-1.237393830951891482e+00
1.000000000000000048e-04	-7.613515753495066207e-02	-1.233731721576891482e+00
1.100000000000000039e-04	-7.662343878495066207e-02	-1.241055940326891482e+00
1.200000000000000030e-04	-7.652578253495066762e-02	-1.237393830951891482e+00
1.299999999999999886e-04	-7.701406378495066762e-02	-1.244718049701891482e+00
1.399999999999999877e-04	-7.691640753495065930e-02	-1.242276643451891482e+00
1.499999999999999869e-04	-7.735586065995066207e-02	-1.248380159076891482e+00
1.600000000000000131e-04	-7.725820440995066762e-02	-1.244718049701891482e+00
1.700000000000000122e-04	-7.769765753495067040e-02	-1.252042268451891482e+00
1.800000000000000113e-04	-7.760000128495066207e-02	-1.249600862201891482e+00
1.900000000000000105e-04	-7.803945440995066485e-02	-1.255704377826891482e+00
2.000000000000000096e-04	-7.794179815995067040e-02	-1.253262971576891482e+00
2.100000000000000087e-04	-7.838125128495065930e-02	-1.259366487201891482e+00
2.200000000000000078e-04	-7.828359503495066485e-02	-1.255704377826891482e+00
2.300000000000000070e-04	-7.872304815995066762e-02	-1.263028596576891482e+00
2.400000000000000061e-04	-7.857656378495066207e-02	-1.260587190326891482e+00
2.500000000000000052e-04	-7.906484503495066207e-02	-1.267911409076891482e+00
