time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-7.652285927220395245e-02	-1.222784745065789380e+00
1.000000000000000082e-05	-7.652285927220395245e-02	-1.222784745065789380e+00
2.000000000000000164e-05	-7.637637489720394690e-02	-1.219122635690789380e+00
3.000000000000000076e-05	-7.681582802220394968e-02	-1.226446854440789380e+00
4.000000000000000327e-05	-7.666934364720395800e-02	-1.222784745065789380e+00
5.000000000000000240e-05	-7.705996864720394968e-02	-1.230108963815789380e+00
6.000000000000000152e-05	-7.696231239720395523e-02	-1.226446854440789380e+00
6.999999999999999387e-05	-7.735293739720394690e-02	-1.233771073190789380e+00
8.000000000000000654e-05	-7.725528114720395245e-02	-1.230108963815789380e+00
9.000000000000000567e-05	-7.769473427220395523e-02	-1.237433182565789380e+00
1.000000000000000048e-04	-7.754824989720394968e-02	-1.233771073190789380e+00
1.100000000000000039e-04	-7.798770302220395245e-02	-1.241095291940789380e+00
1.200000000000000030e-04	-7.784121864720394690e-02	-1.237433182565789380e+00
1.299999999999999886e-04	-7.828067177220394968e-02	-1.244757401315789380e+00
1.399999999999999877e-04	-7.813418739720395800e-02	-1.241095291940789380e+00
1.499999999999999869e-04	-7.857364052220394690e-02	-1.248419510690789380e+00
1.600000000000000131e-04	-7.842715614720395523e-02	-1.245978104440789380e+00
1.700000000000000122e-04	-7.886660927220395800e-02	-1.252081620065789380e+00
1.800000000000000113e-04	-7.872012489720395245e-02	-1.248419510690789380e+00
1.900000000000000105e-04	-7.915957802220395523e-02	-1.255743729440789380e+00
2.000000000000000096e-04	-7.901309364720394968e-02	-1.252081620065789380e+00
2.100000000000000087e-04	-7.945254677220395245e-02	-1.259405838815789380e+00
2.200000000000000078e-04	-7.930606239720394690e-02	-1.255743729440789380e+00
2.300000000000000070e-04	-7.969668739720395245e-02	-1.263067948190789380e+00
2.400000000000000061e-04	-7.959903114720395800e-02	-1.260626541940789380e+00
2.500000000000000052e-04	-8.003848427220394690e-02	-1.266730057565789380e+00
2.599999999999999772e-04	-7.989199989720395523e-02	-1.263067948190789380e+00
2.700000000000000035e-04	-8.033145302220395800e-02	-1.270392166940789380e+00
2.799999999999999755e-04	-8.018496864720395245e-02	-1.266730057565789380e+00
2.900000000000000017e-04	-8.062442177220395523e-02	-1.274054276315789380e+00
2.999999999999999737e-04	-8.047793739720394968e-02	-1.271612870065789380e+00
3.099999999999999999e-04	-8.086856239720395523e-02	-1.277716385690789380e+00
3.200000000000000262e-04	-8.077090614720394690e-02	-1.275274979440789380e+00
3.299999999999999982e-04	-8.121035927220394968e-02	-1.281378495065789380e+00
3.400000000000000244e-04	-8.106387489720395800e-02	-1.277716385690789380e+00
3.499999999999999964e-04	-8.150332802220394690e-02	-1.285040604440789380e+00
3.600000000000000227e-04	-8.140567177220395245e-02	-1.281378495065789380e+00
3.699999999999999947e-04	-8.184512489720395523e-02	-1.288702713815789380e+00
3.800000000000000209e-04	-8.169864052220394968e-02	-1.285040604440789380e+00
3.899999999999999929e-04	-8.213809364720395245e-02	-1.292364823190789380e+00
4.000000000000000192e-04	-8.204043739720395800e-02	-1.289923416940789380e+00
4.099999999999999912e-04	-8.247989052220394690e-02	-1.296026932565789380e+00
4.200000000000000174e-04	-8.238223427220395245e-02	-1.292364823190789380e+00
4.299999999999999894e-04	-8.282168739720395523e-02	-1.299689041940789380e+00
4.400000000000000157e-04	-8.272403114720394690e-02	-1.297247635690789380e+00
4.499999999999999877e-04	-8.316348427220394968e-02	-1.304571854440789380e+00
4.600000000000000139e-04	-8.306582802220395523e-02	-1.300909745065789380e+00
4.699999999999999859e-04	-8.350528114720395800e-02	-1.308233963815789380e+00
4.800000000000000122e-04	-8.345645302220394690e-02	-1.304571854440789380e+00
4.899999999999999842e-04	-8.389590614720394968e-02	-1.311896073190789380e+00
5.000000000000000104e-04	-8.379824989720395523e-02	-1.308233963815789380e+00
5.100000000000000366e-04	-8.428653114720395523e-02	-1.315558182565789380e+00
5.199999999999999544e-04	-8.418887489720394690e-02	-1.311896073190789380e+00
5.299999999999999807e-04	-8.467715614720394690e-02	-1.317999588815789380e+00
5.400000000000000069e-04	-8.457949989720395245e-02	-1.315558182565789380e+00
5.500000000000000331e-04	-8.501895302220395523e-02	-1.321661698190789380e+00
5.599999999999999509e-04	-8.497012489720395800e-02	-1.319220291940789380e+00
5.699999999999999772e-04	-8.545840614720395800e-02	-1.325323807565789380e+00
5.800000000000000034e-04	-8.536074989720394968e-02	-1.322882401315789380e+00
5.900000000000000296e-04	-8.584903114720394968e-02	-1.328985916940789380e+00
5.999999999999999474e-04	-8.575137489720395523e-02	-1.326544510690789380e+00
6.099999999999999737e-04	-8.623965614720395523e-02	-1.332648026315789380e+00
6.199999999999999999e-04	-8.614199989720394690e-02	-1.330206620065789380e+00
6.300000000000000261e-04	-8.663028114720394690e-02	-1.337530838815789380e+00
6.400000000000000524e-04	-8.653262489720395245e-02	-1.332648026315789380e+00
6.499999999999999702e-04	-8.702090614720395245e-02	-1.339972245065789380e+00
6.599999999999999964e-04	-8.692324989720395800e-02	-1.336310135690789380e+00
6.700000000000000226e-04	-8.736270302220394690e-02	-1.343634354440789380e+00
6.800000000000000488e-04	-8.731387489720394968e-02	-1.339972245065789380e+00
6.899999999999999667e-04	-8.775332802220395245e-02	-1.347296463815789380e+00
6.999999999999999929e-04	-8.765567177220395800e-02	-1.344855057565789380e+00
7.100000000000000191e-04	-8.809512489720394690e-02	-1.350958573190789380e+00
7.200000000000000453e-04	-8.799746864720395245e-02	-1.347296463815789380e+00
7.299999999999999632e-04	-8.843692177220395523e-02	-1.354620682565789380e+00
7.399999999999999894e-04	-8.838809364720395800e-02	-1.352179276315789380e+00
7.500000000000000156e-04	-8.882754677220394690e-02	-1.358282791940789380e+00
