time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-7.460172954358552933e-02	-1.222832127621299225e+00
1.000000000000000082e-05	-7.460172954358552933e-02	-1.222832127621299225e+00
2.000000000000000164e-05	-7.445524516858552377e-02	-1.219170018246299225e+00
3.000000000000000076e-05	-7.489469829358552655e-02	-1.226494236996299225e+00
4.000000000000000327e-05	-7.479704204358553210e-02	-1.222832127621299225e+00
5.000000000000000240e-05	-7.518766704358553765e-02	-1.230156346371299225e+00
6.000000000000000152e-05	-7.509001079358552933e-02	-1.226494236996299225e+00
6.999999999999999387e-05	-7.552946391858553210e-02	-1.233818455746299225e+00
8.000000000000000654e-05	-7.538297954358552655e-02	-1.230156346371299225e+00
9.000000000000000567e-05	-7.582243266858552933e-02	-1.237480565121299225e+00
1.000000000000000048e-04	-7.572477641858553488e-02	-1.233818455746299225e+00
1.100000000000000039e-04	-7.611540141858552655e-02	-1.241142674496299225e+00
1.200000000000000030e-04	-7.601774516858553210e-02	-1.237480565121299225e+00
1.299999999999999886e-04	-7.645719829358553488e-02	-1.244804783871299225e+00
1.399999999999999877e-04	-7.635954204358552655e-02	-1.241142674496299225e+00
1.499999999999999869e-04	-7.675016704358553210e-02	-1.248466893246299225e+00
1.600000000000000131e-04	-7.665251079358553765e-02	-1.244804783871299225e+00
1.700000000000000122e-04	-7.709196391858552655e-02	-1.252129002621299447e+00
1.800000000000000113e-04	-7.694547954358553488e-02	-1.248466893246299225e+00
1.900000000000000105e-04	-7.738493266858553765e-02	-1.255791111996299447e+00
2.000000000000000096e-04	-7.728727641858552933e-02	-1.252129002621299447e+00
2.100000000000000087e-04	-7.772672954358553210e-02	-1.259453221371299447e+00
2.200000000000000078e-04	-7.758024516858552655e-02	-1.255791111996299447e+00
2.300000000000000070e-04	-7.801969829358552933e-02	-1.263115330746299447e+00
2.400000000000000061e-04	-7.792204204358553488e-02	-1.259453221371299447e+00
2.500000000000000052e-04	-7.836149516858553765e-02	-1.266777440121299447e+00
2.599999999999999772e-04	-7.821501079358553210e-02	-1.263115330746299447e+00
2.700000000000000035e-04	-7.865446391858553488e-02	-1.270439549496299447e+00
2.799999999999999755e-04	-7.855680766858552655e-02	-1.266777440121299447e+00
2.900000000000000017e-04	-7.899626079358552933e-02	-1.274101658871299447e+00
2.999999999999999737e-04	-7.884977641858553765e-02	-1.270439549496299447e+00
3.099999999999999999e-04	-7.928922954358552655e-02	-1.277763768246299447e+00
3.200000000000000262e-04	-7.919157329358553210e-02	-1.274101658871299447e+00
