time[s]	CH1[V]	CH2[V] (num. of cycles: 1)
0.000000000000000000e+00	-7.180609452097040657e-02	-1.221656397769325775e+00
1.000000000000000082e-05	-7.180609452097040657e-02	-1.221656397769325775e+00
2.000000000000000164e-05	-7.165961014597040102e-02	-1.219214991519325775e+00
3.000000000000000076e-05	-7.205023514597040657e-02	-1.225318507144325775e+00
4.000000000000000327e-05	-7.195257889597039824e-02	-1.222877100894325775e+00
5.000000000000000240e-05	-7.234320389597040379e-02	-1.228980616519325775e+00
6.000000000000000152e-05	-7.219671952097039824e-02	-1.226539210269325775e+00
6.999999999999999387e-05	-7.263617264597040102e-02	-1.233863429019325775e+00
8.000000000000000654e-05	-7.248968827097039547e-02	-1.230201319644325775e+00
9.000000000000000567e-05	-7.292914139597039824e-02	-1.237525538394325775e+00
1.000000000000000048e-04	-7.278265702097040657e-02	-1.233863429019325775e+00
1.100000000000000039e-04	-7.322211014597039547e-02	-1.241187647769325775e+00
1.200000000000000030e-04	-7.307562577097040379e-02	-1.237525538394325775e+00
1.299999999999999886e-04	-7.351507889597040657e-02	-1.244849757144325775e+00
1.399999999999999877e-04	-7.336859452097040102e-02	-1.241187647769325775e+00
1.499999999999999869e-04	-7.380804764597040379e-02	-1.248511866519325775e+00
1.600000000000000131e-04	-7.371039139597039547e-02	-1.244849757144325775e+00
1.700000000000000122e-04	-7.410101639597040102e-02	-1.252173975894325775e+00
1.800000000000000113e-04	-7.400336014597040657e-02	-1.248511866519325775e+00
1.900000000000000105e-04	-7.444281327097039547e-02	-1.255836085269325775e+00
2.000000000000000096e-04	-7.434515702097040102e-02	-1.252173975894325775e+00
2.100000000000000087e-04	-7.473578202097040657e-02	-1.259498194644325775e+00
2.200000000000000078e-04	-7.463812577097039824e-02	-1.255836085269325775e+00
2.300000000000000070e-04	-7.507757889597040102e-02	-1.263160304019325775e+00
2.400000000000000061e-04	-7.497992264597040657e-02	-1.259498194644325775e+00
2.500000000000000052e-04	-7.541937577097040935e-02	-1.266822413394325775e+00
2.599999999999999772e-04	-7.532171952097040102e-02	-1.263160304019325775e+00
2.700000000000000035e-04	-7.571234452097040657e-02	-1.270484522769325775e+00
2.799999999999999755e-04	-7.561468827097039824e-02	-1.266822413394325775e+00
2.900000000000000017e-04	-7.605414139597040102e-02	-1.274146632144325775e+00
2.999999999999999737e-04	-7.595648514597040657e-02	-1.270484522769325775e+00
3.099999999999999999e-04	-7.639593827097040935e-02	-1.277808741519325775e+00
3.200000000000000262e-04	-7.624945389597040379e-02	-1.274146632144325775e+00
3.299999999999999982e-04	-7.668890702097040657e-02	-1.281470850894325775e+00
3.400000000000000244e-04	-7.659125077097039824e-02	-1.277808741519325775e+00
3.499999999999999964e-04	-7.698187577097040379e-02	-1.285132960269325775e+00
3.600000000000000227e-04	-7.688421952097040935e-02	-1.281470850894325775e+00
3.699999999999999947e-04	-7.732367264597039824e-02	-1.288795069644325775e+00
3.800000000000000209e-04	-7.722601639597040379e-02	-1.285132960269325775e+00
3.899999999999999929e-04	-7.761664139597040935e-02	-1.292457179019325775e+00
4.000000000000000192e-04	-7.751898514597040102e-02	-1.288795069644325775e+00
4.099999999999999912e-04	-7.790961014597040657e-02	-1.296119288394325775e+00
4.200000000000000174e-04	-7.781195389597039824e-02	-1.292457179019325775e+00
4.299999999999999894e-04	-7.825140702097040102e-02	-1.299781397769325775e+00
4.400000000000000157e-04	-7.815375077097040657e-02	-1.296119288394325775e+00
4.499999999999999877e-04	-7.854437577097039824e-02	-1.303443507144325775e+00
4.600000000000000139e-04	-7.844671952097040379e-02	-1.299781397769325775e+00
4.699999999999999859e-04	-7.888617264597040657e-02	-1.307105616519325775e+00
4.800000000000000122e-04	-7.873968827097040102e-02	-1.303443507144325775e+00
4.899999999999999842e-04	-7.917914139597040379e-02	-1.310767725894325775e+00
5.000000000000000104e-04	-7.908148514597040935e-02	-1.307105616519325775e+00
5.100000000000000366e-04	-7.952093827097039824e-02	-1.314429835269325775e+00
5.199999999999999544e-04	-7.942328202097040379e-02	-1.310767725894325775e+00
5.299999999999999807e-04	-7.986273514597040657e-02	-1.318091944644325775e+00
5.400000000000000069e-04	-7.971625077097040102e-02	-1.314429835269325775e+00
5.500000000000000331e-04	-8.020453202097040102e-02	-1.321754054019325775e+00
5.599999999999999509e-04	-8.005804764597040935e-02	-1.318091944644325775e+00
5.699999999999999772e-04	-8.054632889597040935e-02	-1.325416163394325775e+00
5.800000000000000034e-04	-8.044867264597040102e-02	-1.321754054019325775e+00
