Time,X(CH1),
Second,Volt,
-5.2277159e-05,2.00001e-01,
-5.2267158e-05,-0.00000e+00,
-5.2257157e-05,2.00001e-01,
-5.2247156e-05,2.00001e-01,
-5.2237156e-05,-0.00000e+00,
-5.2227155e-05,2.00001e-01,
-5.2217154e-05,-0.00000e+00,
-5.2207153e-05,-0.00000e+00,
-5.2197152e-05,-0.00000e+00,
-5.2187152e-05,2.00001e-01,
-5.2177151e-05,-0.00000e+00,
-5.2167150e-05,2.00001e-01,
-5.2157149e-05,-0.00000e+00,
-5.2147148e-05,-0.00000e+00,
-5.2137148e-05,2.00001e-01,
-5.2127147e-05,-0.00000e+00,
-5.2117146e-05,-0.00000e+00,
-5.2107145e-05,2.00001e-01,
-5.2097144e-05,-0.00000e+00,
-5.2087144e-05,2.00001e-01,
-5.2077143e-05,-0.00000e+00,
-5.2067142e-05,2.00001e-01,
-5.2057141e-05,-0.00000e+00,
-5.2047140e-05,-0.00000e+00,
-5.2037140e-05,2.00001e-01,
-5.2027139e-05,2.00001e-01,
-5.2017138e-05,2.00001e-01,
-5.2007137e-05,-0.00000e+00,
-5.1997136e-05,-0.00000e+00,
-5.1987136e-05,-0.00000e+00,
-5.1977135e-05,2.00001e-01,
-5.1967134e-05,-0.00000e+00,
-5.1957133e-05,-0.00000e+00,
-5.1947132e-05,2.00001e-01,
-5.1937132e-05,-0.00000e+00,
-5.1927131e-05,2.00001e-01,
-5.1917130e-05,2.00001e-01,
-5.1907129e-05,-0.00000e+00,
-5.1897128e-05,-0.00000e+00,
-5.1887127e-05,2.00001e-01,
-5.1877127e-05,-0.00000e+00,
-5.1867126e-05,-0.00000e+00,
-5.1857125e-05,-0.00000e+00,
-5.1847124e-05,-0.00000e+00,
-5.1837123e-05,-0.00000e+00,
-5.1827123e-05,-0.00000e+00,
-5.1817122e-05,-0.00000e+00,
-5.1807121e-05,2.00001e-01,
-5.1797120e-05,-0.00000e+00,
-5.1787119e-05,2.00001e-01,
-5.1777119e-05,-0.00000e+00,
-5.1767118e-05,2.00001e-01,
-5.1757117e-05,-0.00000e+00,
-5.1747116e-05,2.00001e-01,
-5.1737115e-05,2.00001e-01,
-5.1727115e-05,2.00001e-01,
-5.1717114e-05,2.00001e-01,
-5.1707113e-05,2.00001e-01,
-5.1697112e-05,-0.00000e+00,
-5.1687111e-05,2.00001e-01,
-5.1677111e-05,-0.00000e+00,
-5.1667110e-05,-0.00000e+00,
-5.1657109e-05,-0.00000e+00,
-5.1647108e-05,2.00001e-01,
-5.1637107e-05,-0.00000e+00,
-5.1627107e-05,-0.00000e+00,
-5.1617106e-05,-0.00000e+00,
-5.1607105e-05,-0.00000e+00,
-5.1597104e-05,-0.00000e+00,
-5.1587103e-05,-0.00000e+00,
-5.1577103e-05,2.00001e-01,
-5.1567102e-05,-0.00000e+00,
-5.1557101e-05,-0.00000e+00,
-5.1547100e-05,-0.00000e+00,
-5.1537099e-05,2.00001e-01,
-5.1527099e-05,-0.00000e+00,
-5.1517098e-05,2.00001e-01,
-5.1507097e-05,-0.00000e+00,
-5.1497096e-05,-0.00000e+00,
-5.1487095e-05,-0.00000e+00,
-5.1477095e-05,-0.00000e+00,
-5.1467094e-05,2.00001e-01,
-5.1457093e-05,-0.00000e+00,
-5.1447092e-05,-0.00000e+00,
-5.1437091e-05,2.00001e-01,
-5.1427091e-05,-0.00000e+00,
-5.1417090e-05,2.00001e-01,
-5.1407089e-05,-0.00000e+00,
-5.1397088e-05,-0.00000e+00,
-5.1387087e-05,-0.00000e+00,
-5.1377086e-05,-0.00000e+00,
-5.1367086e-05,2.00001e-01,
-5.1357085e-05,2.00001e-01,
-5.1347084e-05,-0.00000e+00,
-5.1337083e-05,-0.00000e+00,
-5.1327082e-05,2.00001e-01,
-5.1317082e-05,2.00001e-01,
-5.1307081e-05,-0.00000e+00,
-5.1297080e-05,2.00001e-01,
-5.1287079e-05,-0.00000e+00,
-5.1277078e-05,-0.00000e+00,
-5.1267078e-05,-0.00000e+00,
-5.1257077e-05,2.00001e-01,
-5.1247076e-05,2.00001e-01,
-5.1237075e-05,2.00001e-01,
-5.1227074e-05,-0.00000e+00,
-5.1217074e-05,-0.00000e+00,
-5.1207073e-05,2.00001e-01,
-5.1197072e-05,-0.00000e+00,
-5.1187071e-05,-0.00000e+00,
-5.1177070e-05,-0.00000e+00,
-5.1167070e-05,-0.00000e+00,
-5.1157069e-05,-0.00000e+00,
-5.1147068e-05,2.00001e-01,
-5.1137067e-05,-0.00000e+00,
-5.1127066e-05,-0.00000e+00,
-5.1117066e-05,2.00001e-01,
-5.1107065e-05,-0.00000e+00,
-5.1097064e-05,-0.00000e+00,
-5.1087063e-05,2.00001e-01,
-5.1077062e-05,-0.00000e+00,
-5.1067062e-05,-0.00000e+00,
-5.1057061e-05,2.00001e-01,
-5.1047060e-05,-0.00000e+00,
-5.1037059e-05,2.00001e-01,
-5.1027058e-05,-0.00000e+00,
-5.1017058e-05,-0.00000e+00,
-5.1007057e-05,2.00001e-01,
-5.0997056e-05,-0.00000e+00,
-5.0987055e-05,-0.00000e+00,
-5.0977054e-05,-0.00000e+00,
-5.0967054e-05,-0.00000e+00,
-5.0957053e-05,-0.00000e+00,
-5.0947052e-05,2.00001e-01,
-5.0937051e-05,-0.00000e+00,
-5.0927050e-05,-0.00000e+00,
-5.0917050e-05,-0.00000e+00,
-5.0907049e-05,-0.00000e+00,
-5.0897048e-05,-0.00000e+00,
-5.0887047e-05,-0.00000e+00,
-5.0877046e-05,2.00001e-01,
-5.0867046e-05,-0.00000e+00,
-5.0857045e-05,-0.00000e+00,
-5.0847044e-05,2.00001e-01,
-5.0837043e-05,-0.00000e+00,
-5.0827042e-05,-0.00000e+00,
-5.0817041e-05,2.00001e-01,
-5.0807041e-05,-0.00000e+00,
-5.0797040e-05,-0.00000e+00,
-5.0787039e-05,2.00001e-01,
-5.0777038e-05,-0.00000e+00,
-5.0767037e-05,2.00001e-01,
-5.0757037e-05,2.00001e-01,
-5.0747036e-05,-0.00000e+00,
-5.0737035e-05,-0.00000e+00,
-5.0727034e-05,-0.00000e+00,
-5.0717033e-05,2.00001e-01,
-5.0707033e-05,-0.00000e+00,
-5.0697032e-05,-0.00000e+00,
-5.0687031e-05,-0.00000e+00,
-5.0677030e-05,-0.00000e+00,
-5.0667029e-05,2.00001e-01,
-5.0657029e-05,2.00001e-01,
-5.0647028e-05,-0.00000e+00,
-5.0637027e-05,-0.00000e+00,
-5.0627026e-05,2.00001e-01,
-5.0617025e-05,-0.00000e+00,
-5.0607025e-05,-0.00000e+00,
-5.0597024e-05,2.00001e-01,
-5.0587023e-05,-0.00000e+00,
-5.0577022e-05,2.00001e-01,
-5.0567021e-05,-0.00000e+00,
-5.0557021e-05,2.00001e-01,
-5.0547020e-05,-0.00000e+00,
-5.0537019e-05,-0.00000e+00,
-5.0527018e-05,2.00001e-01,
-5.0517017e-05,-0.00000e+00,
-5.0507017e-05,2.00001e-01,
-5.0497016e-05,-0.00000e+00,
-5.0487015e-05,-0.00000e+00,
-5.0477014e-05,-0.00000e+00,
-5.0467013e-05,-0.00000e+00,
-5.0457013e-05,-0.00000e+00,
-5.0447012e-05,-0.00000e+00,
-5.0437011e-05,-0.00000e+00,
-5.0427010e-05,-0.00000e+00,
-5.0417009e-05,-0.00000e+00,
-5.0407009e-05,2.00001e-01,
-5.0397008e-05,2.00001e-01,
-5.0387007e-05,-0.00000e+00,
-5.0377006e-05,-0.00000e+00,
-5.0367005e-05,2.00001e-01,
-5.0357005e-05,-0.00000e+00,
-5.0347004e-05,-0.00000e+00,
-5.0337003e-05,-0.00000e+00,
-5.0327002e-05,2.00001e-01,
-5.0317001e-05,2.00001e-01,
-5.0307000e-05,-0.00000e+00,
-5.0297000e-05,-0.00000e+00,
-5.0286999e-05,-0.00000e+00,
-5.0276998e-05,2.00001e-01,
-5.0266997e-05,-0.00000e+00,
-5.0256996e-05,-0.00000e+00,
-5.0246996e-05,2.00001e-01,
-5.0236995e-05,-0.00000e+00,
-5.0226994e-05,2.00001e-01,
-5.0216993e-05,-0.00000e+00,
-5.0206992e-05,-0.00000e+00,
-5.0196992e-05,2.00001e-01,
-5.0186991e-05,-0.00000e+00,
-5.0176990e-05,2.00001e-01,
-5.0166989e-05,-0.00000e+00,
-5.0156988e-05,2.00001e-01,
-5.0146988e-05,-0.00000e+00,
-5.0136987e-05,2.00001e-01,
-5.0126986e-05,2.00001e-01,
-5.0116985e-05,-0.00000e+00,
-5.0106984e-05,2.00001e-01,
-5.0096984e-05,2.00001e-01,
-5.0086983e-05,2.00001e-01,
-5.0076982e-05,-0.00000e+00,
-5.0066981e-05,2.00001e-01,
-5.0056980e-05,-0.00000e+00,
-5.0046980e-05,2.00001e-01,
-5.0036979e-05,-0.00000e+00,
-5.0026978e-05,-0.00000e+00,
-5.0016977e-05,2.00001e-01,
-5.0006976e-05,2.00001e-01,
-4.9996976e-05,2.00001e-01,
-4.9986975e-05,-0.00000e+00,
-4.9976974e-05,-0.00000e+00,
-4.9966973e-05,2.00001e-01,
-4.9956972e-05,-0.00000e+00,
-4.9946972e-05,-0.00000e+00,
-4.9936971e-05,-0.00000e+00,
-4.9926970e-05,-0.00000e+00,
-4.9916969e-05,-0.00000e+00,
-4.9906968e-05,2.00001e-01,
-4.9896968e-05,-0.00000e+00,
-4.9886967e-05,-0.00000e+00,
-4.9876966e-05,-0.00000e+00,
-4.9866965e-05,2.00001e-01,
-4.9856964e-05,2.00001e-01,
-4.9846964e-05,2.00001e-01,
-4.9836963e-05,-0.00000e+00,
-4.9826962e-05,-0.00000e+00,
-4.9816961e-05,2.00001e-01,
-4.9806960e-05,2.00001e-01,
-4.9796960e-05,-0.00000e+00,
-4.9786959e-05,-0.00000e+00,
-4.9776958e-05,-0.00000e+00,
-4.9766957e-05,2.00001e-01,
-4.9756956e-05,-0.00000e+00,
-4.9746955e-05,-0.00000e+00,
-4.9736955e-05,-0.00000e+00,
-4.9726954e-05,-0.00000e+00,
-4.9716953e-05,2.00001e-01,
-4.9706952e-05,2.00001e-01,
-4.9696951e-05,-0.00000e+00,
-4.9686951e-05,-0.00000e+00,
-4.9676950e-05,-0.00000e+00,
-4.9666949e-05,-0.00000e+00,
-4.9656948e-05,-0.00000e+00,
-4.9646947e-05,-0.00000e+00,
-4.9636947e-05,2.00001e-01,
-4.9626946e-05,-0.00000e+00,
-4.9616945e-05,-0.00000e+00,
-4.9606944e-05,-0.00000e+00,
-4.9596943e-05,2.00001e-01,
-4.9586943e-05,-0.00000e+00,
-4.9576942e-05,2.00001e-01,
-4.9566941e-05,-0.00000e+00,
-4.9556940e-05,-0.00000e+00,
-4.9546939e-05,2.00001e-01,
-4.9536939e-05,2.00001e-01,
-4.9526938e-05,2.00001e-01,
-4.9516937e-05,2.00001e-01,
-4.9506936e-05,-0.00000e+00,
-4.9496935e-05,-0.00000e+00,
-4.9486935e-05,-0.00000e+00,
-4.9476934e-05,-0.00000e+00,
-4.9466933e-05,-0.00000e+00,
-4.9456932e-05,2.00001e-01,
-4.9446931e-05,-0.00000e+00,
-4.9436931e-05,2.00001e-01,
-4.9426930e-05,-0.00000e+00,
-4.9416929e-05,-0.00000e+00,
-4.9406928e-05,2.00001e-01,
-4.9396927e-05,-0.00000e+00,
-4.9386927e-05,2.00001e-01,
-4.9376926e-05,-0.00000e+00,
-4.9366925e-05,-0.00000e+00,
-4.9356924e-05,-0.00000e+00,
-4.9346923e-05,-0.00000e+00,
-4.9336923e-05,2.00001e-01,
-4.9326922e-05,2.00001e-01,
-4.9316921e-05,-0.00000e+00,
-4.9306920e-05,2.00001e-01,
-4.9296919e-05,-0.00000e+00,
-4.9286919e-05,2.00001e-01,
-4.9276918e-05,2.00001e-01,
-4.9266917e-05,-0.00000e+00,
-4.9256916e-05,-0.00000e+00,
-4.9246915e-05,-0.00000e+00,
-4.9236914e-05,-0.00000e+00,
-4.9226914e-05,2.00001e-01,
-4.9216913e-05,2.00001e-01,
-4.9206912e-05,-0.00000e+00,
-4.9196911e-05,2.00001e-01,
-4.9186910e-05,-0.00000e+00,
-4.9176910e-05,-0.00000e+00,
-4.9166909e-05,-0.00000e+00,
-4.9156908e-05,2.00001e-01,
-4.9146907e-05,-0.00000e+00,
-4.9136906e-05,-0.00000e+00,
-4.9126906e-05,-0.00000e+00,
-4.9116905e-05,-0.00000e+00,
-4.9106904e-05,2.00001e-01,
-4.9096903e-05,-0.00000e+00,
-4.9086902e-05,-0.00000e+00,
-4.9076902e-05,-0.00000e+00,
-4.9066901e-05,-0.00000e+00,
-4.9056900e-05,2.00001e-01,
-4.9046899e-05,-0.00000e+00,
-4.9036898e-05,2.00001e-01,
-4.9026898e-05,-0.00000e+00,
-4.9016897e-05,-0.00000e+00,
-4.9006896e-05,2.00001e-01,
-4.8996895e-05,-0.00000e+00,
-4.8986894e-05,-0.00000e+00,
-4.8976894e-05,2.00001e-01,
-4.8966893e-05,-0.00000e+00,
-4.8956892e-05,2.00001e-01,
-4.8946891e-05,-0.00000e+00,
-4.8936890e-05,-0.00000e+00,
-4.8926890e-05,2.00001e-01,
-4.8916889e-05,2.00001e-01,
-4.8906888e-05,2.00001e-01,
-4.8896887e-05,2.00001e-01,
-4.8886886e-05,-0.00000e+00,
-4.8876886e-05,-0.00000e+00,
-4.8866885e-05,-0.00000e+00,
-4.8856884e-05,-0.00000e+00,
-4.8846883e-05,-0.00000e+00,
-4.8836882e-05,-0.00000e+00,
-4.8826882e-05,-0.00000e+00,
-4.8816881e-05,2.00001e-01,
-4.8806880e-05,-0.00000e+00,
-4.8796879e-05,2.00001e-01,
-4.8786878e-05,-0.00000e+00,
-4.8776878e-05,-0.00000e+00,
-4.8766877e-05,-0.00000e+00,
-4.8756876e-05,-0.00000e+00,
-4.8746875e-05,2.00001e-01,
-4.8736874e-05,-0.00000e+00,
-4.8726874e-05,2.00001e-01,
-4.8716873e-05,-0.00000e+00,
-4.8706872e-05,2.00001e-01,
-4.8696871e-05,2.00001e-01,
-4.8686870e-05,-0.00000e+00,
-4.8676869e-05,2.00001e-01,
-4.8666869e-05,-0.00000e+00,
-4.8656868e-05,-0.00000e+00,
-4.8646867e-05,-0.00000e+00,
-4.8636866e-05,-0.00000e+00,
-4.8626865e-05,2.00001e-01,
-4.8616865e-05,-0.00000e+00,
-4.8606864e-05,-0.00000e+00,
-4.8596863e-05,-0.00000e+00,
-4.8586862e-05,-0.00000e+00,
-4.8576861e-05,2.00001e-01,
-4.8566861e-05,-0.00000e+00,
-4.8556860e-05,-0.00000e+00,
-4.8546859e-05,-0.00000e+00,
-4.8536858e-05,-0.00000e+00,
-4.8526857e-05,-0.00000e+00,
-4.8516857e-05,2.00001e-01,
-4.8506856e-05,-0.00000e+00,
-4.8496855e-05,-0.00000e+00,
-4.8486854e-05,2.00001e-01,
-4.8476853e-05,-0.00000e+00,
-4.8466853e-05,-0.00000e+00,
-4.8456852e-05,2.00001e-01,
-4.8446851e-05,-0.00000e+00,
-4.8436850e-05,2.00001e-01,
-4.8426849e-05,2.00001e-01,
-4.8416849e-05,2.00001e-01,
-4.8406848e-05,2.00001e-01,
-4.8396847e-05,2.00001e-01,
-4.8386846e-05,2.00001e-01,
-4.8376845e-05,-0.00000e+00,
-4.8366845e-05,-0.00000e+00,
-4.8356844e-05,-0.00000e+00,
-4.8346843e-05,2.00001e-01,
-4.8336842e-05,-0.00000e+00,
-4.8326841e-05,2.00001e-01,
-4.8316841e-05,-0.00000e+00,
-4.8306840e-05,-0.00000e+00,
-4.8296839e-05,-0.00000e+00,
-4.8286838e-05,2.00001e-01,
-4.8276837e-05,2.00001e-01,
-4.8266837e-05,2.00001e-01,
-4.8256836e-05,-0.00000e+00,
-4.8246835e-05,-0.00000e+00,
-4.8236834e-05,-0.00000e+00,
-4.8226833e-05,-0.00000e+00,
-4.8216833e-05,2.00001e-01,
-4.8206832e-05,-0.00000e+00,
-4.8196831e-05,-0.00000e+00,
-4.8186830e-05,-0.00000e+00,
-4.8176829e-05,2.00001e-01,
-4.8166828e-05,-0.00000e+00,
-4.8156828e-05,-0.00000e+00,
-4.8146827e-05,-0.00000e+00,
-4.8136826e-05,-0.00000e+00,
-4.8126825e-05,2.00001e-01,
-4.8116824e-05,-0.00000e+00,
-4.8106824e-05,-0.00000e+00,
-4.8096823e-05,-0.00000e+00,
-4.8086822e-05,-0.00000e+00,
-4.8076821e-05,2.00001e-01,
-4.8066820e-05,2.00001e-01,
-4.8056820e-05,-0.00000e+00,
-4.8046819e-05,-0.00000e+00,
-4.8036818e-05,-0.00000e+00,
-4.8026817e-05,2.00001e-01,
-4.8016816e-05,-0.00000e+00,
-4.8006816e-05,-0.00000e+00,
-4.7996815e-05,-0.00000e+00,
-4.7986814e-05,-0.00000e+00,
-4.7976813e-05,-0.00000e+00,
-4.7966812e-05,-0.00000e+00,
-4.7956812e-05,-0.00000e+00,
-4.7946811e-05,-0.00000e+00,
-4.7936810e-05,2.00001e-01,
-4.7926809e-05,-0.00000e+00,
-4.7916808e-05,-0.00000e+00,
-4.7906808e-05,-0.00000e+00,
-4.7896807e-05,2.00001e-01,
-4.7886806e-05,2.00001e-01,
-4.7876805e-05,2.00001e-01,
-4.7866804e-05,-0.00000e+00,
-4.7856804e-05,-0.00000e+00,
-4.7846803e-05,-0.00000e+00,
-4.7836802e-05,-0.00000e+00,
-4.7826801e-05,-0.00000e+00,
-4.7816800e-05,-0.00000e+00,
-4.7806800e-05,2.00001e-01,
-4.7796799e-05,-0.00000e+00,
-4.7786798e-05,-0.00000e+00,
-4.7776797e-05,-0.00000e+00,
-4.7766796e-05,-0.00000e+00,
-4.7756796e-05,-0.00000e+00,
-4.7746795e-05,-0.00000e+00,
-4.7736794e-05,-0.00000e+00,
-4.7726793e-05,-0.00000e+00,
-4.7716792e-05,-0.00000e+00,
-4.7706792e-05,-0.00000e+00,
-4.7696791e-05,-0.00000e+00,
-4.7686790e-05,-0.00000e+00,
-4.7676789e-05,-0.00000e+00,
-4.7666788e-05,-0.00000e+00,
-4.7656788e-05,2.00001e-01,
-4.7646787e-05,-0.00000e+00,
-4.7636786e-05,-0.00000e+00,
-4.7626785e-05,-0.00000e+00,
-4.7616784e-05,-0.00000e+00,
-4.7606783e-05,-0.00000e+00,
-4.7596783e-05,2.00001e-01,
-4.7586782e-05,-0.00000e+00,
-4.7576781e-05,-0.00000e+00,
-4.7566780e-05,-0.00000e+00,
-4.7556779e-05,-0.00000e+00,
-4.7546779e-05,-0.00000e+00,
-4.7536778e-05,-0.00000e+00,
-4.7526777e-05,-0.00000e+00,
-4.7516776e-05,-0.00000e+00,
-4.7506775e-05,-0.00000e+00,
-4.7496775e-05,-0.00000e+00,
-4.7486774e-05,-0.00000e+00,
-4.7476773e-05,-0.00000e+00,
-4.7466772e-05,-0.00000e+00,
-4.7456771e-05,-0.00000e+00,
-4.7446771e-05,-0.00000e+00,
-4.7436770e-05,-0.00000e+00,
-4.7426769e-05,-0.00000e+00,
-4.7416768e-05,-0.00000e+00,
-4.7406767e-05,-0.00000e+00,
-4.7396767e-05,-0.00000e+00,
-4.7386766e-05,-0.00000e+00,
-4.7376765e-05,-0.00000e+00,
-4.7366764e-05,-0.00000e+00,
-4.7356763e-05,-0.00000e+00,
-4.7346763e-05,-0.00000e+00,
-4.7336762e-05,-0.00000e+00,
-4.7326761e-05,2.00001e-01,
-4.7316760e-05,-0.00000e+00,
-4.7306759e-05,-0.00000e+00,
-4.7296759e-05,-0.00000e+00,
-4.7286758e-05,2.00001e-01,
-4.7276757e-05,-0.00000e+00,
-4.7266756e-05,-0.00000e+00,
-4.7256755e-05,-0.00000e+00,
-4.7246755e-05,-0.00000e+00,
-4.7236754e-05,2.00001e-01,
-4.7226753e-05,-0.00000e+00,
-4.7216752e-05,-0.00000e+00,
-4.7206751e-05,-0.00000e+00,
-4.7196751e-05,-0.00000e+00,
-4.7186750e-05,2.00001e-01,
-4.7176749e-05,-0.00000e+00,
-4.7166748e-05,-0.00000e+00,
-4.7156747e-05,-0.00000e+00,
-4.7146747e-05,-0.00000e+00,
-4.7136746e-05,2.00001e-01,
-4.7126745e-05,-0.00000e+00,
-4.7116744e-05,-0.00000e+00,
-4.7106743e-05,-0.00000e+00,
-4.7096742e-05,-0.00000e+00,
-4.7086742e-05,2.00001e-01,
-4.7076741e-05,-0.00000e+00,
-4.7066740e-05,-0.00000e+00,
-4.7056739e-05,-0.00000e+00,
-4.7046738e-05,2.00001e-01,
-4.7036738e-05,-0.00000e+00,
-4.7026737e-05,2.00001e-01,
-4.7016736e-05,-0.00000e+00,
-4.7006735e-05,-0.00000e+00,
-4.6996734e-05,-0.00000e+00,
-4.6986734e-05,-0.00000e+00,
-4.6976733e-05,-0.00000e+00,
-4.6966732e-05,-0.00000e+00,
-4.6956731e-05,-0.00000e+00,
-4.6946730e-05,-0.00000e+00,
-4.6936730e-05,-0.00000e+00,
-4.6926729e-05,-0.00000e+00,
-4.6916728e-05,-0.00000e+00,
-4.6906727e-05,-0.00000e+00,
-4.6896726e-05,-0.00000e+00,
-4.6886726e-05,-0.00000e+00,
-4.6876725e-05,-0.00000e+00,
-4.6866724e-05,-0.00000e+00,
-4.6856723e-05,-0.00000e+00,
-4.6846722e-05,-0.00000e+00,
-4.6836722e-05,-0.00000e+00,
-4.6826721e-05,-0.00000e+00,
-4.6816720e-05,-0.00000e+00,
-4.6806719e-05,-0.00000e+00,
-4.6796718e-05,-0.00000e+00,
-4.6786718e-05,-0.00000e+00,
-4.6776717e-05,-0.00000e+00,
-4.6766716e-05,-0.00000e+00,
-4.6756715e-05,-0.00000e+00,
-4.6746714e-05,-0.00000e+00,
-4.6736714e-05,-0.00000e+00,
-4.6726713e-05,-0.00000e+00,
-4.6716712e-05,-0.00000e+00,
-4.6706711e-05,-0.00000e+00,
-4.6696710e-05,2.00001e-01,
-4.6686710e-05,2.00001e-01,
-4.6676709e-05,-0.00000e+00,
-4.6666708e-05,-0.00000e+00,
-4.6656707e-05,-0.00000e+00,
-4.6646706e-05,-0.00000e+00,
-4.6636706e-05,-0.00000e+00,
-4.6626705e-05,2.00001e-01,
-4.6616704e-05,-0.00000e+00,
-4.6606703e-05,-0.00000e+00,
-4.6596702e-05,-0.00000e+00,
-4.6586702e-05,-0.00000e+00,
-4.6576701e-05,-0.00000e+00,
-4.6566700e-05,2.00001e-01,
-4.6556699e-05,-0.00000e+00,
-4.6546698e-05,-0.00000e+00,
-4.6536697e-05,-0.00000e+00,
-4.6526697e-05,2.00001e-01,
-4.6516696e-05,2.00001e-01,
-4.6506695e-05,-0.00000e+00,
-4.6496694e-05,-0.00000e+00,
-4.6486693e-05,-0.00000e+00,
-4.6476693e-05,-0.00000e+00,
-4.6466692e-05,-0.00000e+00,
-4.6456691e-05,2.00001e-01,
-4.6446690e-05,-0.00000e+00,
-4.6436689e-05,-0.00000e+00,
-4.6426689e-05,-0.00000e+00,
-4.6416688e-05,-0.00000e+00,
-4.6406687e-05,-0.00000e+00,
-4.6396686e-05,-0.00000e+00,
-4.6386685e-05,-0.00000e+00,
-4.6376685e-05,-0.00000e+00,
-4.6366684e-05,-0.00000e+00,
-4.6356683e-05,-0.00000e+00,
-4.6346682e-05,-0.00000e+00,
-4.6336681e-05,-0.00000e+00,
-4.6326681e-05,-0.00000e+00,
-4.6316680e-05,-0.00000e+00,
-4.6306679e-05,-0.00000e+00,
-4.6296678e-05,-0.00000e+00,
-4.6286677e-05,-0.00000e+00,
-4.6276677e-05,-0.00000e+00,
-4.6266676e-05,-0.00000e+00,
-4.6256675e-05,-0.00000e+00,
-4.6246674e-05,-0.00000e+00,
-4.6236673e-05,-0.00000e+00,
-4.6226673e-05,-0.00000e+00,
-4.6216672e-05,-0.00000e+00,
-4.6206671e-05,-0.00000e+00,
-4.6196670e-05,2.00001e-01,
-4.6186669e-05,-0.00000e+00,
-4.6176669e-05,-0.00000e+00,
-4.6166668e-05,-0.00000e+00,
-4.6156667e-05,-0.00000e+00,
-4.6146666e-05,-0.00000e+00,
-4.6136665e-05,2.00001e-01,
-4.6126665e-05,2.00001e-01,
-4.6116664e-05,-0.00000e+00,
-4.6106663e-05,-0.00000e+00,
-4.6096662e-05,2.00001e-01,
-4.6086661e-05,2.00001e-01,
-4.6076661e-05,-0.00000e+00,
-4.6066660e-05,2.00001e-01,
-4.6056659e-05,-0.00000e+00,
-4.6046658e-05,2.00001e-01,
-4.6036657e-05,2.00001e-01,
-4.6026656e-05,-0.00000e+00,
-4.6016656e-05,2.00001e-01,
-4.6006655e-05,2.00001e-01,
-4.5996654e-05,2.00001e-01,
-4.5986653e-05,-0.00000e+00,
-4.5976652e-05,2.00001e-01,
-4.5966652e-05,2.00001e-01,
-4.5956651e-05,-0.00000e+00,
-4.5946650e-05,-0.00000e+00,
-4.5936649e-05,-0.00000e+00,
-4.5926648e-05,-0.00000e+00,
-4.5916648e-05,-0.00000e+00,
-4.5906647e-05,-0.00000e+00,
-4.5896646e-05,2.00001e-01,
-4.5886645e-05,-0.00000e+00,
-4.5876644e-05,2.00001e-01,
-4.5866644e-05,-0.00000e+00,
-4.5856643e-05,-0.00000e+00,
-4.5846642e-05,2.00001e-01,
-4.5836641e-05,-0.00000e+00,
-4.5826640e-05,-0.00000e+00,
-4.5816640e-05,2.00001e-01,
-4.5806639e-05,2.00001e-01,
-4.5796638e-05,2.00001e-01,
-4.5786637e-05,-0.00000e+00,
-4.5776636e-05,-0.00000e+00,
-4.5766636e-05,-0.00000e+00,
-4.5756635e-05,-0.00000e+00,
-4.5746634e-05,-0.00000e+00,
-4.5736633e-05,-0.00000e+00,
-4.5726632e-05,-0.00000e+00,
-4.5716632e-05,-0.00000e+00,
-4.5706631e-05,2.00001e-01,
-4.5696630e-05,-0.00000e+00,
-4.5686629e-05,2.00001e-01,
-4.5676628e-05,-0.00000e+00,
-4.5666628e-05,-0.00000e+00,
-4.5656627e-05,-0.00000e+00,
-4.5646626e-05,2.00001e-01,
-4.5636625e-05,2.00001e-01,
-4.5626624e-05,2.00001e-01,
-4.5616624e-05,-0.00000e+00,
-4.5606623e-05,-0.00000e+00,
-4.5596622e-05,2.00001e-01,
-4.5586621e-05,-0.00000e+00,
-4.5576620e-05,-0.00000e+00,
-4.5566620e-05,2.00001e-01,
-4.5556619e-05,-0.00000e+00,
-4.5546618e-05,-0.00000e+00,
-4.5536617e-05,-0.00000e+00,
-4.5526616e-05,-0.00000e+00,
-4.5516616e-05,2.00001e-01,
-4.5506615e-05,2.00001e-01,
-4.5496614e-05,-0.00000e+00,
-4.5486613e-05,-0.00000e+00,
-4.5476612e-05,2.00001e-01,
-4.5466611e-05,2.00001e-01,
-4.5456611e-05,-0.00000e+00,
-4.5446610e-05,2.00001e-01,
-4.5436609e-05,-0.00000e+00,
-4.5426608e-05,2.00001e-01,
-4.5416607e-05,-0.00000e+00,
-4.5406607e-05,-0.00000e+00,
-4.5396606e-05,2.00001e-01,
-4.5386605e-05,2.00001e-01,
-4.5376604e-05,2.00001e-01,
-4.5366603e-05,-0.00000e+00,
-4.5356603e-05,-0.00000e+00,
-4.5346602e-05,2.00001e-01,
-4.5336601e-05,-0.00000e+00,
-4.5326600e-05,-0.00000e+00,
-4.5316599e-05,-0.00000e+00,
-4.5306599e-05,-0.00000e+00,
-4.5296598e-05,2.00001e-01,
-4.5286597e-05,-0.00000e+00,
-4.5276596e-05,-0.00000e+00,
-4.5266595e-05,2.00001e-01,
-4.5256595e-05,2.00001e-01,
-4.5246594e-05,-0.00000e+00,
-4.5236593e-05,-0.00000e+00,
-4.5226592e-05,2.00001e-01,
-4.5216591e-05,2.00001e-01,
-4.5206591e-05,-0.00000e+00,
-4.5196590e-05,-0.00000e+00,
-4.5186589e-05,-0.00000e+00,
