Time,X(CH1),X(CH2),
-1.1082859e+00,-0.00000e+00,1.60000e+00,
-1.1079929e+00,-0.00000e+00,1.56000e+00,
-1.1076999e+00,2.00001e-01,1.64000e+00,
-1.1074069e+00,2.00001e-01,1.64000e+00,
-1.1071138e+00,2.00001e-01,1.60000e+00,
-1.1068208e+00,2.00001e-01,1.64000e+00,
-1.1065278e+00,-0.00000e+00,1.64000e+00,
-1.1062348e+00,-0.00000e+00,1.64000e+00,
-1.1059418e+00,2.00001e-01,1.64000e+00,
-1.1056488e+00,-0.00000e+00,1.64000e+00,
-1.1053557e+00,2.00001e-01,1.64000e+00,
-1.1050627e+00,-0.00000e+00,1.60000e+00,
-1.1047697e+00,-0.00000e+00,1.64000e+00,
-1.1044767e+00,-0.00000e+00,1.64000e+00,
-1.1041837e+00,-0.00000e+00,1.60000e+00,
-1.1038907e+00,2.00001e-01,1.60000e+00,
-1.1035976e+00,-0.00000e+00,1.64000e+00,
-1.1033046e+00,-0.00000e+00,1.64000e+00,
-1.1030116e+00,-0.00000e+00,1.64000e+00,
-1.1027186e+00,-0.00000e+00,1.64000e+00,
-1.1024256e+00,-0.00000e+00,1.64000e+00,
-1.1021326e+00,-0.00000e+00,1.64000e+00,
-1.1018395e+00,-0.00000e+00,1.64000e+00,
-1.1015465e+00,-0.00000e+00,1.64000e+00,
-1.1012535e+00,-0.00000e+00,1.64000e+00,
-1.1009605e+00,-0.00000e+00,1.64000e+00,
-1.1006675e+00,-0.00000e+00,1.68000e+00,
-1.1003745e+00,-0.00000e+00,1.64000e+00,
-1.1000814e+00,-0.00000e+00,1.64000e+00,
-1.0997884e+00,2.00001e-01,1.68000e+00,
-1.0994954e+00,-0.00000e+00,1.64000e+00,
-1.0992024e+00,-0.00000e+00,1.64000e+00,
-1.0989094e+00,-0.00000e+00,1.64000e+00,
-1.0986164e+00,-0.00000e+00,1.64000e+00,
-1.0983233e+00,-0.00000e+00,1.68000e+00,
-1.0980303e+00,-0.00000e+00,1.68000e+00,
-1.0977373e+00,2.00001e-01,1.68000e+00,
-1.0974443e+00,-0.00000e+00,1.68000e+00,
-1.0971513e+00,-0.00000e+00,1.64000e+00,
-1.0968583e+00,-0.00000e+00,1.64000e+00,
-1.0965652e+00,-0.00000e+00,1.68000e+00,
-1.0962722e+00,-0.00000e+00,1.64000e+00,
-1.0959792e+00,-0.00000e+00,1.68000e+00,
-1.0956862e+00,-0.00000e+00,1.68000e+00,
-1.0953932e+00,-0.00000e+00,1.68000e+00,
-1.0951002e+00,-0.00000e+00,1.68000e+00,
-1.0948071e+00,-0.00000e+00,1.68000e+00,
-1.0945141e+00,2.00001e-01,1.68000e+00,
-1.0942211e+00,-0.00000e+00,1.68000e+00,
-1.0939281e+00,2.00001e-01,1.68000e+00,
-1.0936351e+00,-0.00000e+00,1.68000e+00,
-1.0933421e+00,-0.00000e+00,1.68000e+00,
-1.0930490e+00,-0.00000e+00,1.68000e+00,
-1.0927560e+00,-0.00000e+00,1.72000e+00,
-1.0924630e+00,-0.00000e+00,1.68000e+00,
-1.0921700e+00,-0.00000e+00,1.68000e+00,
-1.0918770e+00,-0.00000e+00,1.68000e+00,
-1.0915840e+00,-0.00000e+00,1.68000e+00,
-1.0912910e+00,-0.00000e+00,1.68000e+00,
-1.0909979e+00,2.00001e-01,1.72000e+00,
-1.0907049e+00,2.00001e-01,1.68000e+00,
-1.0904119e+00,2.00001e-01,1.72000e+00,
-1.0901189e+00,2.00001e-01,1.72000e+00,
-1.0898259e+00,-0.00000e+00,1.72000e+00,
-1.0895329e+00,-0.00000e+00,1.72000e+00,
-1.0892398e+00,-0.00000e+00,1.72000e+00,
-1.0889468e+00,-0.00000e+00,1.72000e+00,
-1.0886538e+00,-0.00000e+00,1.72000e+00,
-1.0883608e+00,-0.00000e+00,1.72000e+00,
-1.0880678e+00,2.00001e-01,1.68000e+00,
-1.0877748e+00,-0.00000e+00,1.72000e+00,
-1.0874817e+00,2.00001e-01,1.68000e+00,
-1.0871887e+00,2.00001e-01,1.72000e+00,
-1.0868957e+00,-0.00000e+00,1.72000e+00,
-1.0866027e+00,-0.00000e+00,1.72000e+00,
-1.0863097e+00,-0.00000e+00,1.72000e+00,
-1.0860167e+00,-0.00000e+00,1.72000e+00,
-1.0857236e+00,-0.00000e+00,1.72000e+00,
-1.0854306e+00,-0.00000e+00,1.72000e+00,
-1.0851376e+00,2.00001e-01,1.72000e+00,
-1.0848446e+00,-0.00000e+00,1.72000e+00,
-1.0845516e+00,-0.00000e+00,1.72000e+00,
-1.0842586e+00,-0.00000e+00,1.72000e+00,
-1.0839655e+00,-0.00000e+00,1.72000e+00,
-1.0836725e+00,-0.00000e+00,1.72000e+00,
-1.0833795e+00,-0.00000e+00,1.72000e+00,
-1.0830865e+00,-0.00000e+00,1.72000e+00,
-1.0827935e+00,-0.00000e+00,1.72000e+00,
-1.0825005e+00,-0.00000e+00,1.72000e+00,
-1.0822074e+00,-0.00000e+00,1.72000e+00,
-1.0819144e+00,-0.00000e+00,1.72000e+00,
-1.0816214e+00,-0.00000e+00,1.72000e+00,
-1.0813284e+00,-0.00000e+00,1.72000e+00,
-1.0810354e+00,2.00001e-01,1.72000e+00,
-1.0807424e+00,-0.00000e+00,1.72000e+00,
-1.0804493e+00,2.00001e-01,1.72000e+00,
-1.0801563e+00,-0.00000e+00,1.72000e+00,
-1.0798633e+00,-0.00000e+00,1.72000e+00,
-1.0795703e+00,2.00001e-01,1.72000e+00,
-1.0792773e+00,-0.00000e+00,1.72000e+00,
-1.0789843e+00,2.00001e-01,1.72000e+00,
-1.0786912e+00,-0.00000e+00,1.72000e+00,
-1.0783982e+00,-0.00000e+00,1.72000e+00,
-1.0781052e+00,-0.00000e+00,1.76000e+00,
-1.0778122e+00,-0.00000e+00,1.72000e+00,
-1.0775192e+00,2.00001e-01,1.72000e+00,
-1.0772262e+00,-0.00000e+00,1.72000e+00,
-1.0769331e+00,-0.00000e+00,1.72000e+00,
-1.0766401e+00,-0.00000e+00,1.72000e+00,
-1.0763471e+00,2.00001e-01,1.72000e+00,
-1.0760541e+00,-0.00000e+00,1.72000e+00,
-1.0757611e+00,-0.00000e+00,1.72000e+00,
-1.0754681e+00,2.00001e-01,1.72000e+00,
-1.0751750e+00,-0.00000e+00,1.72000e+00,
-1.0748820e+00,-0.00000e+00,1.76000e+00,
-1.0745890e+00,2.00001e-01,1.72000e+00,
-1.0742960e+00,-0.00000e+00,1.76000e+00,
-1.0740030e+00,2.00001e-01,1.76000e+00,
-1.0737100e+00,2.00001e-01,1.76000e+00,
-1.0734169e+00,2.00001e-01,1.76000e+00,
-1.0731239e+00,2.00001e-01,1.76000e+00,
-1.0728309e+00,-0.00000e+00,1.72000e+00,
-1.0725379e+00,2.00001e-01,1.76000e+00,
-1.0722449e+00,2.00001e-01,1.76000e+00,
-1.0719519e+00,-0.00000e+00,1.76000e+00,
-1.0716588e+00,2.00001e-01,1.72000e+00,
-1.0713658e+00,-0.00000e+00,1.80000e+00,
-1.0710728e+00,-0.00000e+00,1.76000e+00,
-1.0707798e+00,-0.00000e+00,1.76000e+00,
-1.0704868e+00,-0.00000e+00,1.80000e+00,
-1.0701938e+00,2.00001e-01,1.80000e+00,
-1.0699008e+00,-0.00000e+00,1.76000e+00,
-1.0696077e+00,-0.00000e+00,1.80000e+00,
-1.0693147e+00,-0.00000e+00,1.76000e+00,
-1.0690217e+00,-0.00000e+00,1.80000e+00,
-1.0687287e+00,-0.00000e+00,1.76000e+00,
-1.0684357e+00,-0.00000e+00,1.80000e+00,
-1.0681427e+00,-0.00000e+00,1.80000e+00,
-1.0678496e+00,-0.00000e+00,1.80000e+00,
-1.0675566e+00,-0.00000e+00,1.80000e+00,
-1.0672636e+00,2.00001e-01,1.76000e+00,
-1.0669706e+00,-0.00000e+00,1.80000e+00,
-1.0666776e+00,2.00001e-01,1.76000e+00,
-1.0663846e+00,-0.00000e+00,1.80000e+00,
-1.0660915e+00,-0.00000e+00,1.80000e+00,
-1.0657985e+00,-0.00000e+00,1.80000e+00,
-1.0655055e+00,-0.00000e+00,1.80000e+00,
-1.0652125e+00,-0.00000e+00,1.80000e+00,
-1.0649195e+00,-0.00000e+00,1.80000e+00,
-1.0646265e+00,-0.00000e+00,1.80000e+00,
-1.0643334e+00,-0.00000e+00,1.80000e+00,
-1.0640404e+00,-0.00000e+00,1.84000e+00,
-1.0637474e+00,-0.00000e+00,1.80000e+00,
-1.0634544e+00,-0.00000e+00,1.80000e+00,
-1.0631614e+00,-0.00000e+00,1.80000e+00,
-1.0628684e+00,-0.00000e+00,1.80000e+00,
-1.0625753e+00,2.00001e-01,1.80000e+00,
-1.0622823e+00,2.00001e-01,1.84000e+00,
-1.0619893e+00,-0.00000e+00,1.80000e+00,
-1.0616963e+00,-0.00000e+00,1.80000e+00,
-1.0614033e+00,-0.00000e+00,1.80000e+00,
-1.0611103e+00,-0.00000e+00,1.84000e+00,
-1.0608172e+00,-0.00000e+00,1.84000e+00,
-1.0605242e+00,-0.00000e+00,1.80000e+00,
-1.0602312e+00,-0.00000e+00,1.84000e+00,
-1.0599382e+00,-0.00000e+00,1.80000e+00,
-1.0596452e+00,-0.00000e+00,1.84000e+00,
-1.0593522e+00,-0.00000e+00,1.80000e+00,
-1.0590591e+00,2.00001e-01,1.84000e+00,
-1.0587661e+00,-0.00000e+00,1.84000e+00,
-1.0584731e+00,-0.00000e+00,1.84000e+00,
-1.0581801e+00,2.00001e-01,1.80000e+00,
-1.0578871e+00,-0.00000e+00,1.84000e+00,
-1.0575941e+00,-0.00000e+00,1.84000e+00,
-1.0573010e+00,-0.00000e+00,1.84000e+00,
-1.0570080e+00,2.00001e-01,1.88000e+00,
-1.0567150e+00,-0.00000e+00,1.84000e+00,
-1.0564220e+00,-0.00000e+00,1.84000e+00,
-1.0561290e+00,2.00001e-01,1.84000e+00,
-1.0558360e+00,2.00001e-01,1.84000e+00,
-1.0555429e+00,2.00001e-01,1.84000e+00,
-1.0552499e+00,2.00001e-01,1.88000e+00,
-1.0549569e+00,-0.00000e+00,1.84000e+00,
-1.0546639e+00,-0.00000e+00,1.88000e+00,
-1.0543709e+00,-0.00000e+00,1.84000e+00,
-1.0540779e+00,-0.00000e+00,1.88000e+00,
-1.0537848e+00,-0.00000e+00,1.84000e+00,
-1.0534918e+00,-0.00000e+00,1.88000e+00,
-1.0531988e+00,-0.00000e+00,1.88000e+00,
