Time (s)	Drive Voltage (V)	Bias Voltage (V)	Resistor Voltage Drop (V)	Current (A)	Raw AO0 (V)	Raw AI0 (V)	Raw AI1 (V)
0.436999797821045	-4	-4.1778444731608	0.179007126018405	8.24917631421221E-05	-4	-3.9988373471424	-3.81983022112399
0.58899974822998	-3.8	-3.97499150736257	0.175413917284459	8.08359065826999E-05	-3.8	-3.79957759007812	-3.62416367279366
0.651999473571777	-3.6	-3.7691986435093	0.169860776513815	7.82768555363202E-05	-3.6	-3.59933786699548	-3.42947709048167
0.732999801635742	-3.4	-3.56503905635327	0.16561425710097	7.63199341479122E-05	-3.4	-3.3994247992523	-3.23381054215133
0.835000038146973	-3.2	-3.36251274589449	0.163001014385372	7.51156748319688E-05	-3.2	-3.19951173150912	-3.03651071712375
0.943999767303467	-3	-3.16619288688526	0.166920878458768	7.69220638058839E-05	-3	-2.99927200842649	-2.83235112996772
1.05499982833862	-2.8	-2.96399323176593	0.164307635743171	7.57178044899405E-05	-2.8	-2.79968559602275	-2.63537796027958
1.16699981689453	-2.6	-2.75820036791265	0.159407805651426	7.34598182725467E-05	-2.6	-2.59879256226122	-2.4393847566098
1.26599931716919	-2.4	-2.55796064483002	0.158754494972527	7.31587534435608E-05	-2.4	-2.39920614985749	-2.24045165488496
1.38099956512451	-2.2	-2.35935419844463	0.159081150311977	7.33092858580538E-05	-2.2	-2.20027304813266	-2.04119189782068
1.48799991607666	-2	-2.15878782002255	0.159407805651426	7.34598182725467E-05	-2	-1.99938001437113	-1.8399722087197
1.60599946975708	-1.8	-1.95985471829772	0.160387771669775	7.39114155160255E-05	-1.8	-1.79946694662794	-1.63907917495817
1.71000051498413	-1.6	-1.75830837385729	0.159407805651426	7.34598182725467E-05	-1.6	-1.59890056820586	-1.43949276255444
1.82199907302856	-1.4	-1.55937527213246	0.160387771669775	7.39114155160255E-05	-1.4	-1.39898750046268	-1.23859972879291
1.93699979782104	-1.2	-2.26201090728864	1.06260981922969	0.00048968194434548	-1.2	-1.19940108805895	-0.136791268829256
2.03200054168701	-0.999999999999999	-1.88962382031605	0.889482489321381	0.000409899764664231	-0.999999999999999	-1.00014133099467	-0.110658841673285
2.14299917221069	-0.799999999999999	-1.51299021393061	0.713415261358023	0.000328762793252545	-0.799999999999999	-0.799574952572584	-0.0861596912145615
2.25500011444092	-0.599999999999999	-1.13537664152682	0.536041412036866	0.000247023692182888	-0.599999999999999	-0.599335229489952	-0.0632938174530864
2.36499977111816	-0.399999999999999	-0.755803137086332	0.357360941357911	0.000164682461455258	-0.399999999999999	-0.398442195728421	-0.0410812543705106
2.47399997711182	-0.199999999999999	-0.376882943324745	0.178027160000056	8.20401658986433E-05	-0.199999999999999	-0.198855783324689	-0.0208286233246326
2.58699989318848	1.27675647831893E-15	7.7318400144577E-05	0	0	1.27675647831893E-15	7.7318400144577E-05	7.7318400144577E-05
2.7039999961853	0.200000000000001	0.38063078885898	-0.179333781357855	-8.2642295556615E-05	0.200000000000001	0.201297007501125	0.0219632261432707
2.82099962234497	0.400000000000001	0.757591050583869	-0.357034286018461	-0.000164531929040765	0.400000000000001	0.400556764565408	0.0435224785469472
2.92899990081787	0.600000000000001	1.13716455502436	-0.536041412036866	-0.000247023692182888	0.600000000000001	0.60112314298749	0.0650817309506238
3.03200006484985	0.800000000000001	1.5118382293731	-0.711455329321325	-0.000327859598765587	0.800000000000001	0.800382900051773	0.0889275707304478
3.14799976348877	1	1.88716521440074	-0.887195901945233	-0.00040884603776278	1	0.999969312455505	0.112773410510272
3.25399971008301	1.2	2.26281885476783	-1.06162985321134	-0.000489230347102002	1.2	1.20118900155649	0.139559148345143
